year,territory_raw,territory_level,metric,value
2017,Ловеч,district,total,284.0
2017,Ловеч,district,urban,203.0
2017,Ловеч,district,rural,81.0
2017,Монтана,district,total,284.0
2017,Монтана,district,urban,231.0
2017,Монтана,district,rural,53.0
2017,Пазарджик,district,total,789.0
2017,Пазарджик,district,urban,516.0
2017,Пазарджик,district,rural,273.0
2017,Перник,district,total,339.0
2017,Перник,district,urban,289.0
2017,Перник,district,rural,50.0
2017,Плевен,district,total,647.0
2017,Плевен,district,urban,530.0
2017,Плевен,district,rural,117.0
2017,Пловдив,district,total,2779.0
2017,Пловдив,district,urban,2279.0
2017,Пловдив,district,rural,500.0
2017,Разград,district,total,454.0
2017,Разград,district,urban,185.0
2017,Разград,district,rural,269.0
2017,Русе,district,total,765.0
2017,Русе,district,urban,610.0
2017,Русе,district,rural,155.0
2017,Силистра,district,total,433.0
2017,Силистра,district,urban,168.0
2017,Силистра,district,rural,265.0
2017,Сливен,district,total,674.0
2017,Сливен,district,urban,500.0
2017,Сливен,district,rural,174.0
2017,Смолян,district,total,237.0
2017,Смолян,district,urban,136.0
2017,Смолян,district,rural,101.0
2017,София (столица),district,total,6573.0
2017,София (столица),district,urban,6359.0
2017,София (столица),district,rural,214.0
2017,София,district,total,680.0
2017,София,district,urban,454.0
2017,София,district,rural,226.0
2017,Стара Загора,district,total,969.0
2017,Стара Загора,district,urban,790.0
2017,Стара Загора,district,rural,179.0
2017,Търговище,district,total,410.0
2017,Търговище,district,urban,237.0
2017,Търговище,district,rural,173.0
2017,Хасково,district,total,694.0
2017,Хасково,district,urban,535.0
2017,Хасково,district,rural,159.0
2017,Шумен,district,total,621.0
2017,Шумен,district,urban,348.0
2017,Шумен,district,rural,273.0
2017,Ямбол,district,total,383.0
2017,Ямбол,district,urban,299.0
2017,Ямбол,district,rural,84.0
2018,България,country,total,25830.0
2018,България,country,urban,20454.0
2018,България,country,rural,5376.0
2018,Благоевград,district,total,1471.0
2018,Благоевград,district,urban,946.0
2018,Благоевград,district,rural,525.0
2018,Бургас,district,total,1734.0
2018,Бургас,district,urban,1263.0
2018,Бургас,district,rural,471.0
2018,Варна,district,total,1802.0
2018,Варна,district,urban,1625.0
2018,Варна,district,rural,177.0
2018,Велико Търново,district,total,633.0
2018,Велико Търново,district,urban,532.0
2018,Велико Търново,district,rural,101.0
2018,Видин,district,total,123.0
2018,Видин,district,urban,94.0
2018,Видин,district,rural,29.0
2018,Враца,district,total,366.0
2018,Враца,district,urban,276.0
2018,Враца,district,rural,90.0
2018,Габрово,district,total,237.0
2018,Габрово,district,urban,201.0
2018,Габрово,district,rural,36.0
2018,Добрич,district,total,513.0
2018,Добрич,district,urban,369.0
2018,Добрич,district,rural,144.0
2018,Кърджали,district,total,887.0
2018,Кърджали,district,urban,388.0
2018,Кърджали,district,rural,499.0
2018,Кюстендил,district,total,312.0
2018,Кюстендил,district,urban,257.0
2018,Кюстендил,district,rural,55.0
2018,Ловеч,district,total,250.0
2018,Ловеч,district,urban,180.0
2018,Ловеч,district,rural,70.0
2018,Монтана,district,total,319.0
2018,Монтана,district,urban,267.0
2018,Монтана,district,rural,52.0
2018,Пазарджик,district,total,844.0
2018,Пазарджик,district,urban,568.0
2018,Пазарджик,district,rural,276.0
2018,Перник,district,total,348.0
2018,Перник,district,urban,308.0
2018,Перник,district,rural,40.0
2018,Плевен,district,total,614.0
2018,Плевен,district,urban,486.0
2018,Плевен,district,rural,128.0
2018,Пловдив,district,total,2854.0
2018,Пловдив,district,urban,2329.0
2018,Пловдив,district,rural,525.0
2018,Разград,district,total,519.0
2018,Разград,district,urban,228.0
2018,Разград,district,rural,291.0
2018,Русе,district,total,739.0
2018,Русе,district,urban,615.0
2018,Русе,district,rural,124.0
2018,Силистра,district,total,411.0
2018,Силистра,district,urban,158.0
2018,Силистра,district,rural,253.0
2018,Сливен,district,total,629.0
2018,Сливен,district,urban,487.0
2018,Сливен,district,rural,142.0
2018,Смолян,district,total,244.0
2018,Смолян,district,urban,140.0
2018,Смолян,district,rural,104.0
2018,София (столица),district,total,6213.0
2018,София (столица),district,urban,6008.0
2018,София (столица),district,rural,205.0
2018,София,district,total,662.0
2018,София,district,urban,462.0
2018,София,district,rural,200.0
2018,Стара Загора,district,total,961.0
2018,Стара Загора,district,urban,799.0
2018,Стара Загора,district,rural,162.0
2018,Търговище,district,total,464.0
2018,Търговище,district,urban,262.0
2018,Търговище,district,rural,202.0
2018,Хасково,district,total,609.0
2018,Хасково,district,urban,465.0
2018,Хасково,district,rural,144.0
2018,Шумен,district,total,671.0
2018,Шумен,district,urban,393.0
2018,Шумен,district,rural,278.0
2018,Ямбол,district,total,401.0
2018,Ямбол,district,urban,348.0
2018,Ямбол,district,rural,53.0
2019,България,country,total,25591.0
2019,България,country,urban,20069.0
2019,България,country,rural,5522.0
2019,Благоевград,district,total,1480.0
2019,Благоевград,district,urban,885.0
2019,Благоевград,district,rural,595.0
2019,Бургас,district,total,1748.0
2019,Бургас,district,urban,1272.0
2019,Бургас,district,rural,476.0
2019,Варна,district,total,1804.0
2019,Варна,district,urban,1604.0
2019,Варна,district,rural,200.0
2019,Велико Търново,district,total,559.0
2019,Велико Търново,district,urban,463.0
2019,Велико Търново,district,rural,96.0
2019,Видин,district,total,146.0
2019,Видин,district,urban,118.0
2019,Видин,district,rural,28.0
2019,Враца,district,total,316.0
2019,Враца,district,urban,232.0
2019,Враца,district,rural,84.0
2019,Габрово,district,total,242.0
2019,Габрово,district,urban,197.0
2019,Габрово,district,rural,45.0
2019,Добрич,district,total,508.0
2019,Добрич,district,urban,369.0
2019,Добрич,district,rural,139.0
2019,Кърджали,district,total,949.0
2019,Кърджали,district,urban,393.0
