dataset,year,residence_group,female_age_group,male_age_group,value,source_file,sheet_name
marriages_age_matrix,2023,Общо за страната,30 - 34,18 - 19,3.0,Pop_4.1.2._Marriages_DR.xlsx,2023
marriages_age_matrix,2023,Общо за страната,30 - 34,20 - 24,33.0,Pop_4.1.2._Marriages_DR.xlsx,2023
marriages_age_matrix,2023,Общо за страната,30 - 34,25 - 29,387.0,Pop_4.1.2._Marriages_DR.xlsx,2023
marriages_age_matrix,2023,Общо за страната,30 - 34,30 - 34,1658.0,Pop_4.1.2._Marriages_DR.xlsx,2023
marriages_age_matrix,2023,Общо за страната,30 - 34,35 - 39,1153.0,Pop_4.1.2._Marriages_DR.xlsx,2023
marriages_age_matrix,2023,Общо за страната,30 - 34,40 - 49,556.0,Pop_4.1.2._Marriages_DR.xlsx,2023
marriages_age_matrix,2023,Общо за страната,30 - 34,50 - 59,55.0,Pop_4.1.2._Marriages_DR.xlsx,2023
marriages_age_matrix,2023,Общо за страната,30 - 34,60 +,10.0,Pop_4.1.2._Marriages_DR.xlsx,2023
marriages_age_matrix,2023,Общо за страната,35 - 39,total,2557.0,Pop_4.1.2._Marriages_DR.xlsx,2023
marriages_age_matrix,2023,Общо за страната,35 - 39,18 - 19,3.0,Pop_4.1.2._Marriages_DR.xlsx,2023
marriages_age_matrix,2023,Общо за страната,35 - 39,20 - 24,19.0,Pop_4.1.2._Marriages_DR.xlsx,2023
marriages_age_matrix,2023,Общо за страната,35 - 39,25 - 29,84.0,Pop_4.1.2._Marriages_DR.xlsx,2023
marriages_age_matrix,2023,Общо за страната,35 - 39,30 - 34,379.0,Pop_4.1.2._Marriages_DR.xlsx,2023
marriages_age_matrix,2023,Общо за страната,35 - 39,35 - 39,872.0,Pop_4.1.2._Marriages_DR.xlsx,2023
marriages_age_matrix,2023,Общо за страната,35 - 39,40 - 49,1048.0,Pop_4.1.2._Marriages_DR.xlsx,2023
marriages_age_matrix,2023,Общо за страната,35 - 39,50 - 59,135.0,Pop_4.1.2._Marriages_DR.xlsx,2023
marriages_age_matrix,2023,Общо за страната,35 - 39,60 +,17.0,Pop_4.1.2._Marriages_DR.xlsx,2023
marriages_age_matrix,2023,Общо за страната,40 - 49,total,3055.0,Pop_4.1.2._Marriages_DR.xlsx,2023
marriages_age_matrix,2023,Общо за страната,40 - 49,18 - 19,1.0,Pop_4.1.2._Marriages_DR.xlsx,2023
marriages_age_matrix,2023,Общо за страната,40 - 49,20 - 24,7.0,Pop_4.1.2._Marriages_DR.xlsx,2023
marriages_age_matrix,2023,Общо за страната,40 - 49,25 - 29,28.0,Pop_4.1.2._Marriages_DR.xlsx,2023
marriages_age_matrix,2023,Общо за страната,40 - 49,30 - 34,98.0,Pop_4.1.2._Marriages_DR.xlsx,2023
marriages_age_matrix,2023,Общо за страната,40 - 49,35 - 39,292.0,Pop_4.1.2._Marriages_DR.xlsx,2023
marriages_age_matrix,2023,Общо за страната,40 - 49,40 - 49,1710.0,Pop_4.1.2._Marriages_DR.xlsx,2023
marriages_age_matrix,2023,Общо за страната,40 - 49,50 - 59,774.0,Pop_4.1.2._Marriages_DR.xlsx,2023
marriages_age_matrix,2023,Общо за страната,40 - 49,60 +,145.0,Pop_4.1.2._Marriages_DR.xlsx,2023
marriages_age_matrix,2023,Общо за страната,50 - 59,total,1182.0,Pop_4.1.2._Marriages_DR.xlsx,2023
marriages_age_matrix,2023,Общо за страната,50 - 59,20 - 24,1.0,Pop_4.1.2._Marriages_DR.xlsx,2023
marriages_age_matrix,2023,Общо за страната,50 - 59,25 - 29,1.0,Pop_4.1.2._Marriages_DR.xlsx,2023
marriages_age_matrix,2023,Общо за страната,50 - 59,30 - 34,6.0,Pop_4.1.2._Marriages_DR.xlsx,2023
marriages_age_matrix,2023,Общо за страната,50 - 59,35 - 39,10.0,Pop_4.1.2._Marriages_DR.xlsx,2023
marriages_age_matrix,2023,Общо за страната,50 - 59,40 - 49,189.0,Pop_4.1.2._Marriages_DR.xlsx,2023
marriages_age_matrix,2023,Общо за страната,50 - 59,50 - 59,641.0,Pop_4.1.2._Marriages_DR.xlsx,2023
marriages_age_matrix,2023,Общо за страната,50 - 59,60 +,334.0,Pop_4.1.2._Marriages_DR.xlsx,2023
marriages_age_matrix,2023,Общо за страната,60 +,total,544.0,Pop_4.1.2._Marriages_DR.xlsx,2023
marriages_age_matrix,2023,Общо за страната,60 +,40 - 49,11.0,Pop_4.1.2._Marriages_DR.xlsx,2023
marriages_age_matrix,2023,Общо за страната,60 +,50 - 59,71.0,Pop_4.1.2._Marriages_DR.xlsx,2023
marriages_age_matrix,2023,Общо за страната,60 +,60 +,462.0,Pop_4.1.2._Marriages_DR.xlsx,2023
marriages_age_matrix,2023,В градовете,Под 18,total,192.0,Pop_4.1.2._Marriages_DR.xlsx,2023
marriages_age_matrix,2023,В градовете,Под 18,под 18,7.0,Pop_4.1.2._Marriages_DR.xlsx,2023
marriages_age_matrix,2023,В градовете,Под 18,18 - 19,61.0,Pop_4.1.2._Marriages_DR.xlsx,2023
marriages_age_matrix,2023,В градовете,Под 18,20 - 24,99.0,Pop_4.1.2._Marriages_DR.xlsx,2023
marriages_age_matrix,2023,В градовете,Под 18,25 - 29,19.0,Pop_4.1.2._Marriages_DR.xlsx,2023
marriages_age_matrix,2023,В градовете,Под 18,30 - 34,6.0,Pop_4.1.2._Marriages_DR.xlsx,2023
marriages_age_matrix,2023,В градовете,18 - 19,total,663.0,Pop_4.1.2._Marriages_DR.xlsx,2023
marriages_age_matrix,2023,В градовете,18 - 19,под 18,2.0,Pop_4.1.2._Marriages_DR.xlsx,2023
marriages_age_matrix,2023,В градовете,18 - 19,18 - 19,141.0,Pop_4.1.2._Marriages_DR.xlsx,2023
marriages_age_matrix,2023,В градовете,18 - 19,20 - 24,380.0,Pop_4.1.2._Marriages_DR.xlsx,2023
marriages_age_matrix,2023,В градовете,18 - 19,25 - 29,92.0,Pop_4.1.2._Marriages_DR.xlsx,2023
marriages_age_matrix,2023,В градовете,18 - 19,30 - 34,33.0,Pop_4.1.2._Marriages_DR.xlsx,2023
marriages_age_matrix,2023,В градовете,18 - 19,35 - 39,11.0,Pop_4.1.2._Marriages_DR.xlsx,2023
marriages_age_matrix,2023,В градовете,18 - 19,40 - 49,4.0,Pop_4.1.2._Marriages_DR.xlsx,2023
marriages_age_matrix,2023,В градовете,20 - 24,total,2591.0,Pop_4.1.2._Marriages_DR.xlsx,2023
marriages_age_matrix,2023,В градовете,20 - 24,под 18,1.0,Pop_4.1.2._Marriages_DR.xlsx,2023
marriages_age_matrix,2023,В градовете,20 - 24,18 - 19,34.0,Pop_4.1.2._Marriages_DR.xlsx,2023
marriages_age_matrix,2023,В градовете,20 - 24,20 - 24,799.0,Pop_4.1.2._Marriages_DR.xlsx,2023
marriages_age_matrix,2023,В градовете,20 - 24,25 - 29,1150.0,Pop_4.1.2._Marriages_DR.xlsx,2023
marriages_age_matrix,2023,В градовете,20 - 24,30 - 34,463.0,Pop_4.1.2._Marriages_DR.xlsx,2023
marriages_age_matrix,2023,В градовете,20 - 24,35 - 39,99.0,Pop_4.1.2._Marriages_DR.xlsx,2023
marriages_age_matrix,2023,В градовете,20 - 24,40 - 49,41.0,Pop_4.1.2._Marriages_DR.xlsx,2023
marriages_age_matrix,2023,В градовете,20 - 24,50 - 59,4.0,Pop_4.1.2._Marriages_DR.xlsx,2023
marriages_age_matrix,2023,В градовете,25 - 29,total,4095.0,Pop_4.1.2._Marriages_DR.xlsx,2023
marriages_age_matrix,2023,В градовете,25 - 29,18 - 19,2.0,Pop_4.1.2._Marriages_DR.xlsx,2023
marriages_age_matrix,2023,В градовете,25 - 29,20 - 24,168.0,Pop_4.1.2._Marriages_DR.xlsx,2023
marriages_age_matrix,2023,В градовете,25 - 29,25 - 29,1806.0,Pop_4.1.2._Marriages_DR.xlsx,2023
marriages_age_matrix,2023,В градовете,25 - 29,30 - 34,1528.0,Pop_4.1.2._Marriages_DR.xlsx,2023
marriages_age_matrix,2023,В градовете,25 - 29,35 - 39,446.0,Pop_4.1.2._Marriages_DR.xlsx,2023
marriages_age_matrix,2023,В градовете,25 - 29,40 - 49,130.0,Pop_4.1.2._Marriages_DR.xlsx,2023
marriages_age_matrix,2023,В градовете,25 - 29,50 - 59,14.0,Pop_4.1.2._Marriages_DR.xlsx,2023
marriages_age_matrix,2023,В градовете,25 - 29,60 +,1.0,Pop_4.1.2._Marriages_DR.xlsx,2023
marriages_age_matrix,2023,В градовете,30 - 34,total,3068.0,Pop_4.1.2._Marriages_DR.xlsx,2023
marriages_age_matrix,2023,В градовете,30 - 34,18 - 19,3.0,Pop_4.1.2._Marriages_DR.xlsx,2023
marriages_age_matrix,2023,В градовете,30 - 34,20 - 24,21.0,Pop_4.1.2._Marriages_DR.xlsx,2023
marriages_age_matrix,2023,В градовете,30 - 34,25 - 29,299.0,Pop_4.1.2._Marriages_DR.xlsx,2023
marriages_age_matrix,2023,В градовете,30 - 34,30 - 34,1355.0,Pop_4.1.2._Marriages_DR.xlsx,2023
marriages_age_matrix,2023,В градовете,30 - 34,35 - 39,904.0,Pop_4.1.2._Marriages_DR.xlsx,2023
marriages_age_matrix,2023,В градовете,30 - 34,40 - 49,435.0,Pop_4.1.2._Marriages_DR.xlsx,2023
marriages_age_matrix,2023,В градовете,30 - 34,50 - 59,43.0,Pop_4.1.2._Marriages_DR.xlsx,2023
marriages_age_matrix,2023,В градовете,30 - 34,60 +,8.0,Pop_4.1.2._Marriages_DR.xlsx,2023
marriages_age_matrix,2023,В градовете,35 - 39,total,1987.0,Pop_4.1.2._Marriages_DR.xlsx,2023
marriages_age_matrix,2023,В градовете,35 - 39,18 - 19,1.0,Pop_4.1.2._Marriages_DR.xlsx,2023
marriages_age_matrix,2023,В градовете,35 - 39,20 - 24,13.0,Pop_4.1.2._Marriages_DR.xlsx,2023
marriages_age_matrix,2023,В градовете,35 - 39,25 - 29,70.0,Pop_4.1.2._Marriages_DR.xlsx,2023
marriages_age_matrix,2023,В градовете,35 - 39,30 - 34,298.0,Pop_4.1.2._Marriages_DR.xlsx,2023
marriages_age_matrix,2023,В градовете,35 - 39,35 - 39,672.0,Pop_4.1.2._Marriages_DR.xlsx,2023
marriages_age_matrix,2023,В градовете,35 - 39,40 - 49,817.0,Pop_4.1.2._Marriages_DR.xlsx,2023
marriages_age_matrix,2023,В градовете,35 - 39,50 - 59,101.0,Pop_4.1.2._Marriages_DR.xlsx,2023
marriages_age_matrix,2023,В градовете,35 - 39,60 +,15.0,Pop_4.1.2._Marriages_DR.xlsx,2023
marriages_age_matrix,2023,В градовете,40 - 49,total,2263.0,Pop_4.1.2._Marriages_DR.xlsx,2023
marriages_age_matrix,2023,В градовете,40 - 49,18 - 19,1.0,Pop_4.1.2._Marriages_DR.xlsx,2023
marriages_age_matrix,2023,В градовете,40 - 49,20 - 24,6.0,Pop_4.1.2._Marriages_DR.xlsx,2023
marriages_age_matrix,2023,В градовете,40 - 49,25 - 29,22.0,Pop_4.1.2._Marriages_DR.xlsx,2023
marriages_age_matrix,2023,В градовете,40 - 49,30 - 34,80.0,Pop_4.1.2._Marriages_DR.xlsx,2023
marriages_age_matrix,2023,В градовете,40 - 49,35 - 39,229.0,Pop_4.1.2._Marriages_DR.xlsx,2023
marriages_age_matrix,2023,В градовете,40 - 49,40 - 49,1280.0,Pop_4.1.2._Marriages_DR.xlsx,2023
marriages_age_matrix,2023,В градовете,40 - 49,50 - 59,541.0,Pop_4.1.2._Marriages_DR.xlsx,2023
marriages_age_matrix,2023,В градовете,40 - 49,60 +,104.0,Pop_4.1.2._Marriages_DR.xlsx,2023
marriages_age_matrix,2023,В градовете,50 - 59,total,851.0,Pop_4.1.2._Marriages_DR.xlsx,2023
marriages_age_matrix,2023,В градовете,50 - 59,25 - 29,1.0,Pop_4.1.2._Marriages_DR.xlsx,2023
marriages_age_matrix,2023,В градовете,50 - 59,30 - 34,6.0,Pop_4.1.2._Marriages_DR.xlsx,2023
marriages_age_matrix,2023,В градовете,50 - 59,35 - 39,7.0,Pop_4.1.2._Marriages_DR.xlsx,2023
marriages_age_matrix,2023,В градовете,50 - 59,40 - 49,134.0,Pop_4.1.2._Marriages_DR.xlsx,2023
marriages_age_matrix,2023,В градовете,50 - 59,50 - 59,449.0,Pop_4.1.2._Marriages_DR.xlsx,2023
marriages_age_matrix,2023,В градовете,50 - 59,60 +,254.0,Pop_4.1.2._Marriages_DR.xlsx,2023
marriages_age_matrix,2023,В градовете,60 +,total,395.0,Pop_4.1.2._Marriages_DR.xlsx,2023
marriages_age_matrix,2023,В градовете,60 +,40 - 49,9.0,Pop_4.1.2._Marriages_DR.xlsx,2023
marriages_age_matrix,2023,В градовете,60 +,50 - 59,51.0,Pop_4.1.2._Marriages_DR.xlsx,2023
marriages_age_matrix,2023,В градовете,60 +,60 +,335.0,Pop_4.1.2._Marriages_DR.xlsx,2023
marriages_age_matrix,2023,В селата,Под 18,total,131.0,Pop_4.1.2._Marriages_DR.xlsx,2023
marriages_age_matrix,2023,В селата,Под 18,под 18,8.0,Pop_4.1.2._Marriages_DR.xlsx,2023
marriages_age_matrix,2023,В селата,Под 18,18 - 19,39.0,Pop_4.1.2._Marriages_DR.xlsx,2023
marriages_age_matrix,2023,В селата,Под 18,20 - 24,65.0,Pop_4.1.2._Marriages_DR.xlsx,2023
marriages_age_matrix,2023,В селата,Под 18,25 - 29,13.0,Pop_4.1.2._Marriages_DR.xlsx,2023
marriages_age_matrix,2023,В селата,Под 18,30 - 34,5.0,Pop_4.1.2._Marriages_DR.xlsx,2023
marriages_age_matrix,2023,В селата,Под 18,50 - 59,1.0,Pop_4.1.2._Marriages_DR.xlsx,2023
marriages_age_matrix,2023,В селата,18 - 19,total,399.0,Pop_4.1.2._Marriages_DR.xlsx,2023
marriages_age_matrix,2023,В селата,18 - 19,18 - 19,55.0,Pop_4.1.2._Marriages_DR.xlsx,2023
marriages_age_matrix,2023,В селата,18 - 19,20 - 24,243.0,Pop_4.1.2._Marriages_DR.xlsx,2023
marriages_age_matrix,2023,В селата,18 - 19,25 - 29,69.0,Pop_4.1.2._Marriages_DR.xlsx,2023
marriages_age_matrix,2023,В селата,18 - 19,30 - 34,20.0,Pop_4.1.2._Marriages_DR.xlsx,2023
marriages_age_matrix,2023,В селата,18 - 19,35 - 39,6.0,Pop_4.1.2._Marriages_DR.xlsx,2023
marriages_age_matrix,2023,В селата,18 - 19,40 - 49,5.0,Pop_4.1.2._Marriages_DR.xlsx,2023
marriages_age_matrix,2023,В селата,18 - 19,50 - 59,1.0,Pop_4.1.2._Marriages_DR.xlsx,2023
marriages_age_matrix,2023,В селата,20 - 24,total,1356.0,Pop_4.1.2._Marriages_DR.xlsx,2023
marriages_age_matrix,2023,В селата,20 - 24,под 18,1.0,Pop_4.1.2._Marriages_DR.xlsx,2023
marriages_age_matrix,2023,В селата,20 - 24,18 - 19,26.0,Pop_4.1.2._Marriages_DR.xlsx,2023
marriages_age_matrix,2023,В селата,20 - 24,20 - 24,468.0,Pop_4.1.2._Marriages_DR.xlsx,2023
marriages_age_matrix,2023,В селата,20 - 24,25 - 29,607.0,Pop_4.1.2._Marriages_DR.xlsx,2023
marriages_age_matrix,2023,В селата,20 - 24,30 - 34,211.0,Pop_4.1.2._Marriages_DR.xlsx,2023
marriages_age_matrix,2023,В селата,20 - 24,35 - 39,31.0,Pop_4.1.2._Marriages_DR.xlsx,2023
marriages_age_matrix,2023,В селата,20 - 24,40 - 49,11.0,Pop_4.1.2._Marriages_DR.xlsx,2023
marriages_age_matrix,2023,В селата,20 - 24,60 +,1.0,Pop_4.1.2._Marriages_DR.xlsx,2023
marriages_age_matrix,2023,В селата,25 - 29,total,1180.0,Pop_4.1.2._Marriages_DR.xlsx,2023
marriages_age_matrix,2023,В селата,25 - 29,18 - 19,3.0,Pop_4.1.2._Marriages_DR.xlsx,2023
marriages_age_matrix,2023,В селата,25 - 29,20 - 24,70.0,Pop_4.1.2._Marriages_DR.xlsx,2023
marriages_age_matrix,2023,В селата,25 - 29,25 - 29,555.0,Pop_4.1.2._Marriages_DR.xlsx,2023
marriages_age_matrix,2023,В селата,25 - 29,30 - 34,392.0,Pop_4.1.2._Marriages_DR.xlsx,2023
marriages_age_matrix,2023,В селата,25 - 29,35 - 39,115.0,Pop_4.1.2._Marriages_DR.xlsx,2023
marriages_age_matrix,2023,В селата,25 - 29,40 - 49,39.0,Pop_4.1.2._Marriages_DR.xlsx,2023
marriages_age_matrix,2023,В селата,25 - 29,50 - 59,6.0,Pop_4.1.2._Marriages_DR.xlsx,2023
marriages_age_matrix,2023,В селата,30 - 34,total,787.0,Pop_4.1.2._Marriages_DR.xlsx,2023
marriages_age_matrix,2023,В селата,30 - 34,20 - 24,12.0,Pop_4.1.2._Marriages_DR.xlsx,2023
marriages_age_matrix,2023,В селата,30 - 34,25 - 29,88.0,Pop_4.1.2._Marriages_DR.xlsx,2023
marriages_age_matrix,2023,В селата,30 - 34,30 - 34,303.0,Pop_4.1.2._Marriages_DR.xlsx,2023
marriages_age_matrix,2023,В селата,30 - 34,35 - 39,249.0,Pop_4.1.2._Marriages_DR.xlsx,2023
marriages_age_matrix,2023,В селата,30 - 34,40 - 49,121.0,Pop_4.1.2._Marriages_DR.xlsx,2023
marriages_age_matrix,2023,В селата,30 - 34,50 - 59,12.0,Pop_4.1.2._Marriages_DR.xlsx,2023
marriages_age_matrix,2023,В селата,30 - 34,60 +,2.0,Pop_4.1.2._Marriages_DR.xlsx,2023
marriages_age_matrix,2023,В селата,35 - 39,total,570.0,Pop_4.1.2._Marriages_DR.xlsx,2023
marriages_age_matrix,2023,В селата,35 - 39,18 - 19,2.0,Pop_4.1.2._Marriages_DR.xlsx,2023
marriages_age_matrix,2023,В селата,35 - 39,20 - 24,6.0,Pop_4.1.2._Marriages_DR.xlsx,2023
marriages_age_matrix,2023,В селата,35 - 39,25 - 29,14.0,Pop_4.1.2._Marriages_DR.xlsx,2023
marriages_age_matrix,2023,В селата,35 - 39,30 - 34,81.0,Pop_4.1.2._Marriages_DR.xlsx,2023
marriages_age_matrix,2023,В селата,35 - 39,35 - 39,200.0,Pop_4.1.2._Marriages_DR.xlsx,2023
marriages_age_matrix,2023,В селата,35 - 39,40 - 49,231.0,Pop_4.1.2._Marriages_DR.xlsx,2023
marriages_age_matrix,2023,В селата,35 - 39,50 - 59,34.0,Pop_4.1.2._Marriages_DR.xlsx,2023
marriages_age_matrix,2023,В селата,35 - 39,60 +,2.0,Pop_4.1.2._Marriages_DR.xlsx,2023
marriages_age_matrix,2023,В селата,40 - 49,total,792.0,Pop_4.1.2._Marriages_DR.xlsx,2023
marriages_age_matrix,2023,В селата,40 - 49,20 - 24,1.0,Pop_4.1.2._Marriages_DR.xlsx,2023
marriages_age_matrix,2023,В селата,40 - 49,25 - 29,6.0,Pop_4.1.2._Marriages_DR.xlsx,2023
marriages_age_matrix,2023,В селата,40 - 49,30 - 34,18.0,Pop_4.1.2._Marriages_DR.xlsx,2023
marriages_age_matrix,2023,В селата,40 - 49,35 - 39,63.0,Pop_4.1.2._Marriages_DR.xlsx,2023
marriages_age_matrix,2023,В селата,40 - 49,40 - 49,430.0,Pop_4.1.2._Marriages_DR.xlsx,2023
marriages_age_matrix,2023,В селата,40 - 49,50 - 59,233.0,Pop_4.1.2._Marriages_DR.xlsx,2023
marriages_age_matrix,2023,В селата,40 - 49,60 +,41.0,Pop_4.1.2._Marriages_DR.xlsx,2023
marriages_age_matrix,2023,В селата,50-59,total,331.0,Pop_4.1.2._Marriages_DR.xlsx,2023
marriages_age_matrix,2023,В селата,50-59,20 - 24,1.0,Pop_4.1.2._Marriages_DR.xlsx,2023
marriages_age_matrix,2023,В селата,50-59,35 - 39,3.0,Pop_4.1.2._Marriages_DR.xlsx,2023
marriages_age_matrix,2023,В селата,50-59,40 - 49,55.0,Pop_4.1.2._Marriages_DR.xlsx,2023
marriages_age_matrix,2023,В селата,50-59,50 - 59,192.0,Pop_4.1.2._Marriages_DR.xlsx,2023
marriages_age_matrix,2023,В селата,50-59,60 +,80.0,Pop_4.1.2._Marriages_DR.xlsx,2023
marriages_age_matrix,2023,В селата,60 +,total,149.0,Pop_4.1.2._Marriages_DR.xlsx,2023
marriages_age_matrix,2023,В селата,60 +,40 - 49,2.0,Pop_4.1.2._Marriages_DR.xlsx,2023
marriages_age_matrix,2023,В селата,60 +,50 - 59,20.0,Pop_4.1.2._Marriages_DR.xlsx,2023
marriages_age_matrix,2023,В селата,60 +,60 +,127.0,Pop_4.1.2._Marriages_DR.xlsx,2023
marriages_age_matrix,2024,Общо за страната,Под 18,total,10.0,Pop_4.1.2._Marriages_DR.xlsx,2024
marriages_age_matrix,2024,Общо за страната,Под 18,18 - 19,2.0,Pop_4.1.2._Marriages_DR.xlsx,2024
marriages_age_matrix,2024,Общо за страната,Под 18,20 - 24,6.0,Pop_4.1.2._Marriages_DR.xlsx,2024
marriages_age_matrix,2024,Общо за страната,Под 18,25 - 29,1.0,Pop_4.1.2._Marriages_DR.xlsx,2024
marriages_age_matrix,2024,Общо за страната,Под 18,30 - 34,1.0,Pop_4.1.2._Marriages_DR.xlsx,2024
marriages_age_matrix,2024,Общо за страната,18 - 19,total,994.0,Pop_4.1.2._Marriages_DR.xlsx,2024
marriages_age_matrix,2024,Общо за страната,18 - 19,18 - 19,172.0,Pop_4.1.2._Marriages_DR.xlsx,2024
marriages_age_matrix,2024,Общо за страната,18 - 19,20 - 24,621.0,Pop_4.1.2._Marriages_DR.xlsx,2024
marriages_age_matrix,2024,Общо за страната,18 - 19,25 - 29,149.0,Pop_4.1.2._Marriages_DR.xlsx,2024
marriages_age_matrix,2024,Общо за страната,18 - 19,30 - 34,36.0,Pop_4.1.2._Marriages_DR.xlsx,2024
marriages_age_matrix,2024,Общо за страната,18 - 19,35 - 39,11.0,Pop_4.1.2._Marriages_DR.xlsx,2024
marriages_age_matrix,2024,Общо за страната,18 - 19,40 - 49,3.0,Pop_4.1.2._Marriages_DR.xlsx,2024
marriages_age_matrix,2024,Общо за страната,18 - 19,50 - 59,1.0,Pop_4.1.2._Marriages_DR.xlsx,2024
marriages_age_matrix,2024,Общо за страната,18 - 19,60 +,1.0,Pop_4.1.2._Marriages_DR.xlsx,2024
marriages_age_matrix,2024,Общо за страната,20 - 24,total,3850.0,Pop_4.1.2._Marriages_DR.xlsx,2024
marriages_age_matrix,2024,Общо за страната,20 - 24,18 - 19,78.0,Pop_4.1.2._Marriages_DR.xlsx,2024
marriages_age_matrix,2024,Общо за страната,20 - 24,20 - 24,1324.0,Pop_4.1.2._Marriages_DR.xlsx,2024
marriages_age_matrix,2024,Общо за страната,20 - 24,25 - 29,1660.0,Pop_4.1.2._Marriages_DR.xlsx,2024
marriages_age_matrix,2024,Общо за страната,20 - 24,30 - 34,603.0,Pop_4.1.2._Marriages_DR.xlsx,2024
marriages_age_matrix,2024,Общо за страната,20 - 24,35 - 39,145.0,Pop_4.1.2._Marriages_DR.xlsx,2024
marriages_age_matrix,2024,Общо за страната,20 - 24,40 - 49,34.0,Pop_4.1.2._Marriages_DR.xlsx,2024
marriages_age_matrix,2024,Общо за страната,20 - 24,50 - 59,6.0,Pop_4.1.2._Marriages_DR.xlsx,2024
marriages_age_matrix,2024,Общо за страната,25 - 29,total,4873.0,Pop_4.1.2._Marriages_DR.xlsx,2024
marriages_age_matrix,2024,Общо за страната,25 - 29,18 - 19,3.0,Pop_4.1.2._Marriages_DR.xlsx,2024
