year,territory_raw,territory_level,measure,value
2010,Общо за страната,country,Общо,75513.0
2010,Общо за страната,country,Възраст на майката | под 20,8411.0
2010,Общо за страната,country,20 - 24,18249.0
2010,Общо за страната,country,25 - 29,22447.0
2010,Общо за страната,country,30 - 34,18141.0
2010,Общо за страната,country,35 - 39,7145.0
2010,Общо за страната,country,40 - 44,1054.0
2010,Общо за страната,country,45 +,60.0
2010,Общо за страната,country,непоказана,6.0
2010,Благоевград,oblast,Общо,3360.0
2010,Благоевград,oblast,Възраст на майката | под 20,321.0
2010,Благоевград,oblast,20 - 24,1021.0
2010,Благоевград,oblast,25 - 29,1046.0
2010,Благоевград,oblast,30 - 34,676.0
2010,Благоевград,oblast,35 - 39,260.0
2010,Благоевград,oblast,40 - 44,33.0
2010,Благоевград,oblast,45 +,1.0
2010,Благоевград,oblast,непоказана,2.0
2010,Бургас,oblast,Общо,4508.0
2010,Бургас,oblast,Възраст на майката | под 20,475.0
2010,Бургас,oblast,20 - 24,1159.0
2010,Бургас,oblast,25 - 29,1368.0
2010,Бургас,oblast,30 - 34,1052.0
2010,Бургас,oblast,35 - 39,404.0
2010,Бургас,oblast,40 - 44,48.0
2010,Бургас,oblast,45 +,2.0
2010,Варна,oblast,Общо,5350.0
2010,Варна,oblast,Възраст на майката | под 20,431.0
2010,Варна,oblast,20 - 24,1035.0
2010,Варна,oblast,25 - 29,1679.0
2010,Варна,oblast,30 - 34,1542.0
2010,Варна,oblast,35 - 39,594.0
2010,Варна,oblast,40 - 44,65.0
2010,Варна,oblast,45 +,4.0
2010,Велико Търново,oblast,Общо,2379.0
2010,Велико Търново,oblast,Възраст на майката | под 20,252.0
2010,Велико Търново,oblast,20 - 24,600.0
2010,Велико Търново,oblast,25 - 29,777.0
2010,Велико Търново,oblast,30 - 34,552.0
2010,Велико Търново,oblast,35 - 39,160.0
2010,Велико Търново,oblast,40 - 44,37.0
2010,Велико Търново,oblast,45 +,1.0
2010,Видин,oblast,Общо,829.0
2010,Видин,oblast,Възраст на майката | под 20,129.0
2010,Видин,oblast,20 - 24,241.0
2010,Видин,oblast,25 - 29,224.0
2010,Видин,oblast,30 - 34,154.0
2010,Видин,oblast,35 - 39,70.0
2010,Видин,oblast,40 - 44,11.0
2010,Враца,oblast,Общо,1622.0
2010,Враца,oblast,Възраст на майката | под 20,225.0
2010,Враца,oblast,20 - 24,517.0
2010,Враца,oblast,25 - 29,447.0
2010,Враца,oblast,30 - 34,291.0
2010,Враца,oblast,35 - 39,114.0
2010,Враца,oblast,40 - 44,23.0
2010,Враца,oblast,45 +,5.0
2010,Габрово,oblast,Общо,1030.0
2010,Габрово,oblast,Възраст на майката | под 20,89.0
2010,Габрово,oblast,20 - 24,240.0
2010,Габрово,oblast,25 - 29,318.0
2010,Габрово,oblast,30 - 34,246.0
2010,Габрово,oblast,35 - 39,115.0
2010,Габрово,oblast,40 - 44,22.0
2010,Добрич,oblast,Общо,1827.0
2010,Добрич,oblast,Възраст на майката | под 20,262.0
2010,Добрич,oblast,20 - 24,505.0
2010,Добрич,oblast,25 - 29,504.0
2010,Добрич,oblast,30 - 34,388.0
2010,Добрич,oblast,35 - 39,149.0
2010,Добрич,oblast,40 - 44,19.0
2010,Кърджали,oblast,Общо,1608.0
2010,Кърджали,oblast,Възраст на майката | под 20,142.0
2010,Кърджали,oblast,20 - 24,464.0
2010,Кърджали,oblast,25 - 29,575.0
2010,Кърджали,oblast,30 - 34,345.0
2010,Кърджали,oblast,35 - 39,76.0
2010,Кърджали,oblast,40 - 44,5.0
2010,Кърджали,oblast,45 +,1.0
2010,Кюстендил,oblast,Общо,1097.0
2010,Кюстендил,oblast,Възраст на майката | под 20,98.0
2010,Кюстендил,oblast,20 - 24,286.0
2010,Кюстендил,oblast,25 - 29,379.0
2010,Кюстендил,oblast,30 - 34,217.0
2010,Кюстендил,oblast,35 - 39,105.0
2010,Кюстендил,oblast,40 - 44,12.0
2010,Ловеч,oblast,Общо,1273.0
2010,Ловеч,oblast,Възраст на майката | под 20,174.0
2010,Ловеч,oblast,20 - 24,421.0
2010,Ловеч,oblast,25 - 29,323.0
2010,Ловеч,oblast,30 - 34,236.0
2010,Ловеч,oblast,35 - 39,96.0
2010,Ловеч,oblast,40 - 44,23.0
2010,Монтана,oblast,Общо,1278.0
2010,Монтана,oblast,Възраст на майката | под 20,234.0
2010,Монтана,oblast,20 - 24,411.0
2010,Монтана,oblast,25 - 29,324.0
2010,Монтана,oblast,30 - 34,203.0
2010,Монтана,oblast,35 - 39,91.0
2010,Монтана,oblast,40 - 44,15.0
2010,Пазарджик,oblast,Общо,2913.0
2010,Пазарджик,oblast,Възраст на майката | под 20,564.0
2010,Пазарджик,oblast,20 - 24,941.0
2010,Пазарджик,oblast,25 - 29,744.0
2010,Пазарджик,oblast,30 - 34,445.0
2010,Пазарджик,oblast,35 - 39,199.0
2010,Пазарджик,oblast,40 - 44,20.0
2010,Перник,oblast,Общо,1097.0
2010,Перник,oblast,Възраст на майката | под 20,63.0
2010,Перник,oblast,20 - 24,285.0
2010,Перник,oblast,25 - 29,337.0
2010,Перник,oblast,30 - 34,294.0
2010,Перник,oblast,35 - 39,95.0
2010,Перник,oblast,40 - 44,22.0
2010,Перник,oblast,45 +,1.0
2010,Плевен,oblast,Общо,2548.0
2010,Плевен,oblast,Възраст на майката | под 20,335.0
2010,Плевен,oblast,20 - 24,729.0
2010,Плевен,oblast,25 - 29,733.0
2010,Плевен,oblast,30 - 34,505.0
2010,Плевен,oblast,35 - 39,211.0
2010,Плевен,oblast,40 - 44,34.0
2010,Плевен,oblast,непоказана,1.0
2010,Пловдив,oblast,Общо,7197.0
2010,Пловдив,oblast,Възраст на майката | под 20,886.0
2010,Пловдив,oblast,20 - 24,1581.0
2010,Пловдив,oblast,25 - 29,2176.0
2010,Пловдив,oblast,30 - 34,1766.0
2010,Пловдив,oblast,35 - 39,691.0
2010,Пловдив,oblast,40 - 44,94.0
2010,Пловдив,oblast,45 +,3.0
2010,Разград,oblast,Общо,1135.0
2010,Разград,oblast,Възраст на майката | под 20,162.0
2010,Разград,oblast,20 - 24,365.0
2010,Разград,oblast,25 - 29,336.0
2010,Разград,oblast,30 - 34,198.0
2010,Разград,oblast,35 - 39,64.0
2010,Разград,oblast,40 - 44,9.0
2010,Разград,oblast,45 +,1.0
2010,Русе,oblast,Общо,2178.0
2010,Русе,oblast,Възраст на майката | под 20,189.0
2010,Русе,oblast,20 - 24,570.0
2010,Русе,oblast,25 - 29,674.0
2010,Русе,oblast,30 - 34,524.0
2010,Русе,oblast,35 - 39,185.0
2010,Русе,oblast,40 - 44,33.0
2010,Русе,oblast,45 +,3.0
2010,Силистра,oblast,Общо,1127.0
2010,Силистра,oblast,Възраст на майката | под 20,167.0
2010,Силистра,oblast,20 - 24,353.0
2010,Силистра,oblast,25 - 29,323.0
2010,Силистра,oblast,30 - 34,215.0
2010,Силистра,oblast,35 - 39,62.0
2010,Силистра,oblast,40 - 44,7.0
2010,Сливен,oblast,Общо,2532.0
2010,Сливен,oblast,Възраст на майката | под 20,649.0
2010,Сливен,oblast,20 - 24,731.0
2010,Сливен,oblast,25 - 29,566.0
2010,Сливен,oblast,30 - 34,416.0
2010,Сливен,oblast,35 - 39,143.0
2010,Сливен,oblast,40 - 44,27.0
2010,Смолян,oblast,Общо,1026.0
2010,Смолян,oblast,Възраст на майката | под 20,59.0
2010,Смолян,oblast,20 - 24,308.0
2010,Смолян,oblast,25 - 29,334.0
2010,Смолян,oblast,30 - 34,245.0
2010,Смолян,oblast,35 - 39,70.0
2010,Смолян,oblast,40 - 44,10.0
2010,София (столица),oblast,Общо,14886.0
2010,София (столица),oblast,Възраст на майката | под 20,499.0
2010,София (столица),oblast,20 - 24,1964.0
2010,София (столица),oblast,25 - 29,4682.0
2010,София (столица),oblast,30 - 34,5145.0
2010,София (столица),oblast,35 - 39,2222.0
2010,София (столица),oblast,40 - 44,345.0
2010,София (столица),oblast,45 +,27.0
2010,София (столица),oblast,непоказана,2.0
2010,София,oblast,Общо,2151.0
2010,София,oblast,Възраст на майката | под 20,352.0
2010,София,oblast,20 - 24,633.0
2010,София,oblast,25 - 29,594.0
2010,София,oblast,30 - 34,400.0
2010,София,oblast,35 - 39,153.0
2010,София,oblast,40 - 44,18.0
2010,София,oblast,45 +,1.0
2010,Стара Загора,oblast,Общо,3562.0
2010,Стара Загора,oblast,Възраст на майката | под 20,532.0
2010,Стара Загора,oblast,20 - 24,899.0
2010,Стара Загора,oblast,25 - 29,1023.0
2010,Стара Загора,oblast,30 - 34,746.0
2010,Стара Загора,oblast,35 - 39,307.0
2010,Стара Загора,oblast,40 - 44,50.0
2010,Стара Загора,oblast,45 +,5.0
2010,Търговище,oblast,Общо,1356.0
2010,Търговище,oblast,Възраст на майката | под 20,212.0
2010,Търговище,oblast,20 - 24,425.0
2010,Търговище,oblast,25 - 29,370.0
2010,Търговище,oblast,30 - 34,238.0
2010,Търговище,oblast,35 - 39,91.0
2010,Търговище,oblast,40 - 44,17.0
2010,Търговище,oblast,45 +,3.0
2010,Хасково,oblast,Общо,2387.0
2010,Хасково,oblast,Възраст на майката | под 20,408.0
2010,Хасково,oblast,20 - 24,630.0
2010,Хасково,oblast,25 - 29,667.0
2010,Хасково,oblast,30 - 34,482.0
2010,Хасково,oblast,35 - 39,180.0
2010,Хасково,oblast,40 - 44,19.0
2010,Хасково,oblast,45 +,1.0
2010,Шумен,oblast,Общо,1916.0
2010,Шумен,oblast,Възраст на майката | под 20,245.0
2010,Шумен,oblast,20 - 24,541.0
2010,Шумен,oblast,25 - 29,572.0
2010,Шумен,oblast,30 - 34,383.0
2010,Шумен,oblast,35 - 39,152.0
2010,Шумен,oblast,40 - 44,23.0
2010,Ямбол,oblast,Общо,1341.0
2010,Ямбол,oblast,Възраст на майката | под 20,257.0
2010,Ямбол,oblast,20 - 24,394.0
2010,Ямбол,oblast,25 - 29,352.0
2010,Ямбол,oblast,30 - 34,237.0
2010,Ямбол,oblast,35 - 39,86.0
2010,Ямбол,oblast,40 - 44,13.0
2010,Ямбол,oblast,45 +,1.0
2010,Ямбол,oblast,непоказана,1.0
2011,Общо за страната,country,Общо,70846.0
2011,Общо за страната,country,Възраст на майката | под 20,7799.0
2011,Общо за страната,country,20 - 24,16504.0
2011,Общо за страната,country,25 - 29,21226.0
2011,Общо за страната,country,30 - 34,16983.0
2011,Общо за страната,country,35 - 39,7137.0
2011,Общо за страната,country,40 - 44,1128.0
2011,Общо за страната,country,45 +,62.0
2011,Общо за страната,country,непоказана,7.0
2011,Благоевград,oblast,Общо,3169.0
2011,Благоевград,oblast,Възраст на майката | под 20,287.0
2011,Благоевград,oblast,20 - 24,882.0
2011,Благоевград,oblast,25 - 29,1022.0
2011,Благоевград,oblast,30 - 34,686.0
2011,Благоевград,oblast,35 - 39,253.0
2011,Благоевград,oblast,40 - 44,38.0
2011,Благоевград,oblast,45 +,1.0
2011,Бургас,oblast,Общо,4281.0
2011,Бургас,oblast,Възраст на майката | под 20,515.0
2011,Бургас,oblast,20 - 24,1028.0
2011,Бургас,oblast,25 - 29,1276.0
2011,Бургас,oblast,30 - 34,1014.0
2011,Бургас,oblast,35 - 39,387.0
2011,Бургас,oblast,40 - 44,59.0
2011,Бургас,oblast,45 +,2.0
2011,Варна,oblast,Общо,4948.0
2011,Варна,oblast,Възраст на майката | под 20,381.0
2011,Варна,oblast,20 - 24,887.0
2011,Варна,oblast,25 - 29,1624.0
2011,Варна,oblast,30 - 34,1379.0
2011,Варна,oblast,35 - 39,581.0
2011,Варна,oblast,40 - 44,91.0
2011,Варна,oblast,45 +,4.0
2011,Варна,oblast,непоказана,1.0
2011,Велико Търново,oblast,Общо,2280.0
2011,Велико Търново,oblast,Възраст на майката | под 20,217.0
2011,Велико Търново,oblast,20 - 24,583.0
2011,Велико Търново,oblast,25 - 29,717.0
2011,Велико Търново,oblast,30 - 34,511.0
2011,Велико Търново,oblast,35 - 39,212.0
2011,Велико Търново,oblast,40 - 44,38.0
2011,Велико Търново,oblast,45 +,2.0
2011,Видин,oblast,Общо,752.0
2011,Видин,oblast,Възраст на майката | под 20,136.0
2011,Видин,oblast,20 - 24,214.0
2011,Видин,oblast,25 - 29,209.0
2011,Видин,oblast,30 - 34,113.0
2011,Видин,oblast,35 - 39,61.0
2011,Видин,oblast,40 - 44,17.0
2011,Видин,oblast,45 +,2.0
2011,Враца,oblast,Общо,1594.0
2011,Враца,oblast,Възраст на майката | под 20,201.0
2011,Враца,oblast,20 - 24,439.0
2011,Враца,oblast,25 - 29,452.0
2011,Враца,oblast,30 - 34,340.0
2011,Враца,oblast,35 - 39,140.0
2011,Враца,oblast,40 - 44,21.0
2011,Враца,oblast,45 +,1.0
2011,Габрово,oblast,Общо,993.0
2011,Габрово,oblast,Възраст на майката | под 20,77.0
2011,Габрово,oblast,20 - 24,230.0
2011,Габрово,oblast,25 - 29,295.0
2011,Габрово,oblast,30 - 34,251.0
2011,Габрово,oblast,35 - 39,120.0
2011,Габрово,oblast,40 - 44,18.0
2011,Габрово,oblast,45 +,2.0
2011,Добрич,oblast,Общо,1843.0
2011,Добрич,oblast,Възраст на майката | под 20,251.0
2011,Добрич,oblast,20 - 24,507.0
2011,Добрич,oblast,25 - 29,549.0
2011,Добрич,oblast,30 - 34,363.0
2011,Добрич,oblast,35 - 39,143.0
2011,Добрич,oblast,40 - 44,30.0
2011,Кърджали,oblast,Общо,1446.0
2011,Кърджали,oblast,Възраст на майката | под 20,140.0
2011,Кърджали,oblast,20 - 24,385.0
2011,Кърджали,oblast,25 - 29,500.0
2011,Кърджали,oblast,30 - 34,328.0
2011,Кърджали,oblast,35 - 39,81.0
2011,Кърджали,oblast,40 - 44,11.0
2011,Кърджали,oblast,45 +,1.0
2011,Кюстендил,oblast,Общо,1085.0
2011,Кюстендил,oblast,Възраст на майката | под 20,112.0
2011,Кюстендил,oblast,20 - 24,260.0
2011,Кюстендил,oblast,25 - 29,330.0
2011,Кюстендил,oblast,30 - 34,252.0
2011,Кюстендил,oblast,35 - 39,110.0
2011,Кюстендил,oblast,40 - 44,21.0
2011,Ловеч,oblast,Общо,1220.0
2011,Ловеч,oblast,Възраст на майката | под 20,180.0
2011,Ловеч,oblast,20 - 24,387.0
2011,Ловеч,oblast,25 - 29,326.0
2011,Ловеч,oblast,30 - 34,218.0
2011,Ловеч,oblast,35 - 39,91.0
2011,Ловеч,oblast,40 - 44,18.0
2011,Монтана,oblast,Общо,1264.0
2011,Монтана,oblast,Възраст на майката | под 20,218.0
2011,Монтана,oblast,20 - 24,407.0
2011,Монтана,oblast,25 - 29,335.0
2011,Монтана,oblast,30 - 34,217.0
2011,Монтана,oblast,35 - 39,77.0
2011,Монтана,oblast,40 - 44,10.0
2011,Пазарджик,oblast,Общо,2749.0
2011,Пазарджик,oblast,Възраст на майката | под 20,521.0
2011,Пазарджик,oblast,20 - 24,870.0
2011,Пазарджик,oblast,25 - 29,714.0
2011,Пазарджик,oblast,30 - 34,443.0
2011,Пазарджик,oblast,35 - 39,172.0
2011,Пазарджик,oblast,40 - 44,27.0
2011,Пазарджик,oblast,45 +,2.0
2011,Перник,oblast,Общо,1005.0
2011,Перник,oblast,Възраст на майката | под 20,79.0
2011,Перник,oblast,20 - 24,246.0
2011,Перник,oblast,25 - 29,332.0
2011,Перник,oblast,30 - 34,233.0
2011,Перник,oblast,35 - 39,94.0
2011,Перник,oblast,40 - 44,21.0
2011,Плевен,oblast,Общо,2394.0
2011,Плевен,oblast,Възраст на майката | под 20,285.0
2011,Плевен,oblast,20 - 24,706.0
2011,Плевен,oblast,25 - 29,694.0
2011,Плевен,oblast,30 - 34,460.0
2011,Плевен,oblast,35 - 39,215.0
2011,Плевен,oblast,40 - 44,33.0
2011,Плевен,oblast,45 +,1.0
2011,Пловдив,oblast,Общо,6827.0
2011,Пловдив,oblast,Възраст на майката | под 20,780.0
2011,Пловдив,oblast,20 - 24,1551.0
2011,Пловдив,oblast,25 - 29,2099.0
2011,Пловдив,oblast,30 - 34,1659.0
2011,Пловдив,oblast,35 - 39,636.0
2011,Пловдив,oblast,40 - 44,93.0
2011,Пловдив,oblast,45 +,8.0
2011,Пловдив,oblast,непоказана,1.0
2011,Разград,oblast,Общо,1055.0
2011,Разград,oblast,Възраст на майката | под 20,149.0
2011,Разград,oblast,20 - 24,312.0
2011,Разград,oblast,25 - 29,321.0
2011,Разград,oblast,30 - 34,196.0
2011,Разград,oblast,35 - 39,66.0
2011,Разград,oblast,40 - 44,11.0
2011,Русе,oblast,Общо,1855.0
2011,Русе,oblast,Възраст на майката | под 20,169.0
2011,Русе,oblast,20 - 24,457.0
2011,Русе,oblast,25 - 29,602.0
2011,Русе,oblast,30 - 34,401.0
2011,Русе,oblast,35 - 39,198.0
2011,Русе,oblast,40 - 44,28.0
2011,Силистра,oblast,Общо,1043.0
2011,Силистра,oblast,Възраст на майката | под 20,156.0
2011,Силистра,oblast,20 - 24,325.0
2011,Силистра,oblast,25 - 29,291.0
2011,Силистра,oblast,30 - 34,169.0
2011,Силистра,oblast,35 - 39,81.0
2011,Силистра,oblast,40 - 44,20.0
2011,Силистра,oblast,45 +,1.0
2011,Сливен,oblast,Общо,2471.0
2011,Сливен,oblast,Възраст на майката | под 20,680.0
2011,Сливен,oblast,20 - 24,673.0
2011,Сливен,oblast,25 - 29,556.0
2011,Сливен,oblast,30 - 34,383.0
2011,Сливен,oblast,35 - 39,151.0
2011,Сливен,oblast,40 - 44,27.0
2011,Сливен,oblast,45 +,1.0
2011,Смолян,oblast,Общо,788.0
2011,Смолян,oblast,Възраст на майката | под 20,32.0
2011,Смолян,oblast,20 - 24,223.0
2011,Смолян,oblast,25 - 29,282.0
2011,Смолян,oblast,30 - 34,179.0
2011,Смолян,oblast,35 - 39,65.0
2011,Смолян,oblast,40 - 44,6.0
2011,Смолян,oblast,45 +,1.0
2011,София (столица),oblast,Общо,13742.0
2011,София (столица),oblast,Възраст на майката | под 20,436.0
2011,София (столица),oblast,20 - 24,1660.0
2011,София (столица),oblast,25 - 29,4220.0
2011,София (столица),oblast,30 - 34,4857.0
2011,София (столица),oblast,35 - 39,2196.0
2011,София (столица),oblast,40 - 44,346.0
2011,София (столица),oblast,45 +,24.0
2011,София (столица),oblast,непоказана,3.0
2011,София,oblast,Общо,2119.0
2011,София,oblast,Възраст на майката | под 20,294.0
2011,София,oblast,20 - 24,607.0
2011,София,oblast,25 - 29,645.0
2011,София,oblast,30 - 34,387.0
2011,София,oblast,35 - 39,163.0
2011,София,oblast,40 - 44,22.0
2011,София,oblast,45 +,1.0
2011,Стара Загора,oblast,Общо,3308.0
2011,Стара Загора,oblast,Възраст на майката | под 20,527.0
2011,Стара Загора,oblast,20 - 24,790.0
2011,Стара Загора,oblast,25 - 29,946.0
2011,Стара Загора,oblast,30 - 34,686.0
2011,Стара Загора,oblast,35 - 39,323.0
2011,Стара Загора,oblast,40 - 44,35.0
2011,Стара Загора,oblast,45 +,1.0
2011,Търговище,oblast,Общо,1248.0
2011,Търговище,oblast,Възраст на майката | под 20,173.0
2011,Търговище,oblast,20 - 24,381.0
2011,Търговище,oblast,25 - 29,370.0
2011,Търговище,oblast,30 - 34,229.0
2011,Търговище,oblast,35 - 39,83.0
2011,Търговище,oblast,40 - 44,10.0
2011,Търговище,oblast,45 +,2.0
2011,Хасково,oblast,Общо,2232.0
2011,Хасково,oblast,Възраст на майката | под 20,332.0
2011,Хасково,oblast,20 - 24,603.0
2011,Хасково,oblast,25 - 29,641.0
2011,Хасково,oblast,30 - 34,428.0
2011,Хасково,oblast,35 - 39,190.0
2011,Хасково,oblast,40 - 44,34.0
2011,Хасково,oblast,45 +,3.0
2011,Хасково,oblast,непоказана,1.0
2011,Шумен,oblast,Общо,1832.0
2011,Шумен,oblast,Възраст на майката | под 20,214.0
2011,Шумен,oblast,20 - 24,522.0
2011,Шумен,oblast,25 - 29,534.0
2011,Шумен,oblast,30 - 34,387.0
2011,Шумен,oblast,35 - 39,148.0
2011,Шумен,oblast,40 - 44,25.0
2011,Шумен,oblast,45 +,1.0
2011,Шумен,oblast,непоказана,1.0
2011,Ямбол,oblast,Общо,1303.0
2011,Ямбол,oblast,Възраст на майката | под 20,257.0
2011,Ямбол,oblast,20 - 24,369.0
2011,Ямбол,oblast,25 - 29,344.0
2011,Ямбол,oblast,30 - 34,214.0
2011,Ямбол,oblast,35 - 39,100.0
2011,Ямбол,oblast,40 - 44,18.0
2011,Ямбол,oblast,45 +,1.0
2012,Общо за страната,country,Общо,69121.0
2012,Общо за страната,country,Възраст на майката | под 20,7404.0
2012,Общо за страната,country,20 - 24,15895.0
2012,Общо за страната,country,25 - 29,20945.0
2012,Общо за страната,country,30 - 34,16268.0
2012,Общо за страната,country,35 - 39,7398.0
2012,Общо за страната,country,40 - 44,1124.0
2012,Общо за страната,country,45 +,84.0
2012,Общо за страната,country,непоказана,3.0
2012,Благоевград,oblast,Общо,3044.0
2012,Благоевград,oblast,Възраст на майката | под 20,289.0
2012,Благоевград,oblast,20 - 24,912.0
2012,Благоевград,oblast,25 - 29,986.0
2012,Благоевград,oblast,30 - 34,577.0
2012,Благоевград,oblast,35 - 39,246.0
2012,Благоевград,oblast,40 - 44,32.0
2012,Благоевград,oblast,45 +,2.0
2012,Бургас,oblast,Общо,4170.0
2012,Бургас,oblast,Възраст на майката | под 20,460.0
2012,Бургас,oblast,20 - 24,996.0
2012,Бургас,oblast,25 - 29,1304.0
2012,Бургас,oblast,30 - 34,943.0
2012,Бургас,oblast,35 - 39,409.0
2012,Бургас,oblast,40 - 44,54.0
2012,Бургас,oblast,45 +,4.0
2012,Варна,oblast,Общо,4732.0
2012,Варна,oblast,Възраст на майката | под 20,386.0
2012,Варна,oblast,20 - 24,886.0
2012,Варна,oblast,25 - 29,1549.0
2012,Варна,oblast,30 - 34,1317.0
2012,Варна,oblast,35 - 39,517.0
2012,Варна,oblast,40 - 44,75.0
2012,Варна,oblast,45 +,2.0
2012,Велико Търново,oblast,Общо,2300.0
2012,Велико Търново,oblast,Възраст на майката | под 20,225.0
2012,Велико Търново,oblast,20 - 24,534.0
2012,Велико Търново,oblast,25 - 29,772.0
2012,Велико Търново,oblast,30 - 34,497.0
2012,Велико Търново,oblast,35 - 39,224.0
2012,Велико Търново,oblast,40 - 44,44.0
2012,Велико Търново,oblast,45 +,4.0
2012,Видин,oblast,Общо,713.0
2012,Видин,oblast,Възраст на майката | под 20,109.0
2012,Видин,oblast,20 - 24,211.0
2012,Видин,oblast,25 - 29,194.0
2012,Видин,oblast,30 - 34,143.0
2012,Видин,oblast,35 - 39,47.0
2012,Видин,oblast,40 - 44,8.0
2012,Видин,oblast,45 +,1.0
2012,Враца,oblast,Общо,1526.0
2012,Враца,oblast,Възраст на майката | под 20,232.0
2012,Враца,oblast,20 - 24,463.0
2012,Враца,oblast,25 - 29,422.0
2012,Враца,oblast,30 - 34,271.0
2012,Враца,oblast,35 - 39,115.0
2012,Враца,oblast,40 - 44,23.0
2012,Габрово,oblast,Общо,876.0
2012,Габрово,oblast,Възраст на майката | под 20,57.0
2012,Габрово,oblast,20 - 24,210.0
2012,Габрово,oblast,25 - 29,269.0
2012,Габрово,oblast,30 - 34,229.0
2012,Габрово,oblast,35 - 39,96.0
2012,Габрово,oblast,40 - 44,14.0
2012,Габрово,oblast,45 +,1.0
2012,Добрич,oblast,Общо,1689.0
2012,Добрич,oblast,Възраст на майката | под 20,232.0
2012,Добрич,oblast,20 - 24,418.0
2012,Добрич,oblast,25 - 29,507.0
2012,Добрич,oblast,30 - 34,339.0
2012,Добрич,oblast,35 - 39,170.0
2012,Добрич,oblast,40 - 44,21.0
2012,Добрич,oblast,45 +,2.0
2012,Кърджали,oblast,Общо,1435.0
2012,Кърджали,oblast,Възраст на майката | под 20,104.0
2012,Кърджали,oblast,20 - 24,424.0
2012,Кърджали,oblast,25 - 29,482.0
2012,Кърджали,oblast,30 - 34,331.0
2012,Кърджали,oblast,35 - 39,80.0
2012,Кърджали,oblast,40 - 44,14.0
2012,Кюстендил,oblast,Общо,1015.0
2012,Кюстендил,oblast,Възраст на майката | под 20,99.0
2012,Кюстендил,oblast,20 - 24,243.0
2012,Кюстендил,oblast,25 - 29,326.0
2012,Кюстендил,oblast,30 - 34,223.0
2012,Кюстендил,oblast,35 - 39,109.0
2012,Кюстендил,oblast,40 - 44,14.0
2012,Кюстендил,oblast,45 +,1.0
2012,Ловеч,oblast,Общо,1195.0
2012,Ловеч,oblast,Възраст на майката | под 20,189.0
2012,Ловеч,oblast,20 - 24,369.0
2012,Ловеч,oblast,25 - 29,320.0
2012,Ловеч,oblast,30 - 34,206.0
2012,Ловеч,oblast,35 - 39,87.0
2012,Ловеч,oblast,40 - 44,23.0
2012,Ловеч,oblast,45 +,1.0
2012,Монтана,oblast,Общо,1249.0
2012,Монтана,oblast,Възраст на майката | под 20,233.0
2012,Монтана,oblast,20 - 24,378.0
2012,Монтана,oblast,25 - 29,331.0
2012,Монтана,oblast,30 - 34,180.0
2012,Монтана,oblast,35 - 39,106.0
2012,Монтана,oblast,40 - 44,19.0
2012,Монтана,oblast,45 +,2.0
2012,Пазарджик,oblast,Общо,2663.0
2012,Пазарджик,oblast,Възраст на майката | под 20,512.0
2012,Пазарджик,oblast,20 - 24,754.0
2012,Пазарджик,oblast,25 - 29,761.0
2012,Пазарджик,oblast,30 - 34,421.0
2012,Пазарджик,oblast,35 - 39,183.0
2012,Пазарджик,oblast,40 - 44,27.0
2012,Пазарджик,oblast,45 +,5.0
2012,Перник,oblast,Общо,959.0
2012,Перник,oblast,Възраст на майката | под 20,60.0
2012,Перник,oblast,20 - 24,240.0
2012,Перник,oblast,25 - 29,336.0
2012,Перник,oblast,30 - 34,218.0
2012,Перник,oblast,35 - 39,90.0
2012,Перник,oblast,40 - 44,15.0
2012,Плевен,oblast,Общо,2296.0
2012,Плевен,oblast,Възраст на майката | под 20,308.0
2012,Плевен,oblast,20 - 24,643.0
2012,Плевен,oblast,25 - 29,674.0
2012,Плевен,oblast,30 - 34,417.0
2012,Плевен,oblast,35 - 39,223.0
2012,Плевен,oblast,40 - 44,27.0
2012,Плевен,oblast,45 +,4.0
2012,Пловдив,oblast,Общо,6694.0
2012,Пловдив,oblast,Възраст на майката | под 20,746.0
2012,Пловдив,oblast,20 - 24,1470.0
2012,Пловдив,oblast,25 - 29,2067.0
2012,Пловдив,oblast,30 - 34,1611.0
2012,Пловдив,oblast,35 - 39,679.0
2012,Пловдив,oblast,40 - 44,116.0
2012,Пловдив,oblast,45 +,5.0
2012,Разград,oblast,Общо,1142.0
2012,Разград,oblast,Възраст на майката | под 20,152.0
2012,Разград,oblast,20 - 24,353.0
2012,Разград,oblast,25 - 29,333.0
2012,Разград,oblast,30 - 34,220.0
2012,Разград,oblast,35 - 39,74.0
2012,Разград,oblast,40 - 44,10.0
2012,Русе,oblast,Общо,1891.0
2012,Русе,oblast,Възраст на майката | под 20,132.0
2012,Русе,oblast,20 - 24,474.0
2012,Русе,oblast,25 - 29,623.0
2012,Русе,oblast,30 - 34,433.0
2012,Русе,oblast,35 - 39,199.0
2012,Русе,oblast,40 - 44,27.0
2012,Русе,oblast,45 +,3.0
2012,Силистра,oblast,Общо,1024.0
2012,Силистра,oblast,Възраст на майката | под 20,161.0
2012,Силистра,oblast,20 - 24,295.0
2012,Силистра,oblast,25 - 29,295.0
2012,Силистра,oblast,30 - 34,178.0
2012,Силистра,oblast,35 - 39,82.0
2012,Силистра,oblast,40 - 44,10.0
2012,Силистра,oblast,45 +,3.0
2012,Сливен,oblast,Общо,2349.0
2012,Сливен,oblast,Възраст на майката | под 20,609.0
2012,Сливен,oblast,20 - 24,680.0
