group_name,age_group,year,metric,value
Общо за страната,25 - 29,2013,male,7491.0
Общо за страната,25 - 29,2013,female,7707.0
Общо за страната,25 - 29,2014,male,8125.0
Общо за страната,25 - 29,2014,female,8418.0
Общо за страната,25 - 29,2015,male,8898.0
Общо за страната,25 - 29,2015,female,9543.0
Общо за страната,25 - 29,2016,male,8334.0
Общо за страната,25 - 29,2016,female,8967.0
Общо за страната,25 - 29,2017,male,8448.0
Общо за страната,25 - 29,2017,female,9261.0
Общо за страната,25 - 29,2018,male,8230.0
Общо за страната,25 - 29,2018,female,9036.0
Общо за страната,25 - 29,2019,male,7817.0
Общо за страната,25 - 29,2019,female,8567.0
Общо за страната,25 - 29,2020,male,5468.0
Общо за страната,25 - 29,2020,female,6119.0
Общо за страната,25 - 29,2021,male,6264.0
Общо за страната,25 - 29,2021,female,6953.0
Общо за страната,25 - 29,2022,male,5815.0
Общо за страната,25 - 29,2022,female,6488.0
Общо за страната,25 - 29,2023,male,4811.0
Общо за страната,25 - 29,2023,female,5275.0
Общо за страната,25 - 29,2024,male,4493.0
Общо за страната,25 - 29,2024,female,4873.0
Общо за страната,25 - 29,2025,male,4538.0
Общо за страната,25 - 29,2025,female,5074.0
Общо за страната,30 - 34,2010,male,6412.0
Общо за страната,30 - 34,2010,female,3980.0
Общо за страната,30 - 34,2011,male,5348.0
Общо за страната,30 - 34,2011,female,3353.0
Общо за страната,30 - 34,2012,male,5173.0
Общо за страната,30 - 34,2012,female,3199.0
Общо за страната,30 - 34,2013,male,5379.0
Общо за страната,30 - 34,2013,female,3328.0
Общо за страната,30 - 34,2014,male,6073.0
Общо за страната,30 - 34,2014,female,3912.0
Общо за страната,30 - 34,2015,male,6704.0
Общо за страната,30 - 34,2015,female,4578.0
Общо за страната,30 - 34,2016,male,6569.0
Общо за страната,30 - 34,2016,female,4538.0
Общо за страната,30 - 34,2017,male,7106.0
Общо за страната,30 - 34,2017,female,5061.0
Общо за страната,30 - 34,2018,male,7075.0
Общо за страната,30 - 34,2018,female,5269.0
Общо за страната,30 - 34,2019,male,6987.0
Общо за страната,30 - 34,2019,female,5547.0
Общо за страната,30 - 34,2020,male,5241.0
Общо за страната,30 - 34,2020,female,4111.0
Общо за страната,30 - 34,2021,male,6191.0
Общо за страната,30 - 34,2021,female,4959.0
Общо за страната,30 - 34,2022,male,5880.0
Общо за страната,30 - 34,2022,female,4761.0
Общо за страната,30 - 34,2023,male,4799.0
Общо за страната,30 - 34,2023,female,3855.0
Общо за страната,30 - 34,2024,male,4285.0
Общо за страната,30 - 34,2024,female,3464.0
Общо за страната,30 - 34,2025,male,4057.0
Общо за страната,30 - 34,2025,female,3257.0
Общо за страната,35 - 39,2010,male,2776.0
Общо за страната,35 - 39,2010,female,1612.0
Общо за страната,35 - 39,2011,male,2434.0
Общо за страната,35 - 39,2011,female,1438.0
Общо за страната,35 - 39,2012,male,2571.0
Общо за страната,35 - 39,2012,female,1582.0
Общо за страната,35 - 39,2013,male,2758.0
Общо за страната,35 - 39,2013,female,1729.0
Общо за страната,35 - 39,2014,male,3167.0
Общо за страната,35 - 39,2014,female,2050.0
Общо за страната,35 - 39,2015,male,3795.0
Общо за страната,35 - 39,2015,female,2426.0
Общо за страната,35 - 39,2016,male,3536.0
Общо за страната,35 - 39,2016,female,2422.0
Общо за страната,35 - 39,2017,male,3860.0
Общо за страната,35 - 39,2017,female,2698.0
Общо за страната,35 - 39,2018,male,3899.0
Общо за страната,35 - 39,2018,female,2805.0
Общо за страната,35 - 39,2019,male,4137.0
Общо за страната,35 - 39,2019,female,2958.0
Общо за страната,35 - 39,2020,male,3093.0
Общо за страната,35 - 39,2020,female,2286.0
Общо за страната,35 - 39,2021,male,3771.0
Общо за страната,35 - 39,2021,female,2930.0
Общо за страната,35 - 39,2022,male,3725.0
Общо за страната,35 - 39,2022,female,2952.0
Общо за страната,35 - 39,2023,male,3035.0
Общо за страната,35 - 39,2023,female,2557.0
Общо за страната,35 - 39,2024,male,3049.0
Общо за страната,35 - 39,2024,female,2455.0
Общо за страната,35 - 39,2025,male,2937.0
Общо за страната,35 - 39,2025,female,2392.0
Общо за страната,40 - 49,2010,male,1808.0
Общо за страната,40 - 49,2010,female,1092.0
Общо за страната,40 - 49,2011,male,1651.0
Общо за страната,40 - 49,2011,female,1001.0
Общо за страната,40 - 49,2012,male,1728.0
Общо за страната,40 - 49,2012,female,1092.0
Общо за страната,40 - 49,2013,male,1895.0
Общо за страната,40 - 49,2013,female,1230.0
Общо за страната,40 - 49,2014,male,2397.0
Общо за страната,40 - 49,2014,female,1550.0
Общо за страната,40 - 49,2015,male,2934.0
Общо за страната,40 - 49,2015,female,1910.0
Общо за страната,40 - 49,2016,male,3223.0
Общо за страната,40 - 49,2016,female,2123.0
Общо за страната,40 - 49,2017,male,3748.0
Общо за страната,40 - 49,2017,female,2641.0
Общо за страната,40 - 49,2018,male,3991.0
Общо за страната,40 - 49,2018,female,2915.0
Общо за страната,40 - 49,2019,male,4290.0
Общо за страната,40 - 49,2019,female,3282.0
Общо за страната,40 - 49,2020,male,3529.0
Общо за страната,40 - 49,2020,female,2779.0
Общо за страната,40 - 49,2021,male,4357.0
Общо за страната,40 - 49,2021,female,3566.0
Общо за страната,40 - 49,2022,male,4399.0
Общо за страната,40 - 49,2022,female,3604.0
Общо за страната,40 - 49,2023,male,3744.0
Общо за страната,40 - 49,2023,female,3055.0
Общо за страната,40 - 49,2024,male,3461.0
Общо за страната,40 - 49,2024,female,3072.0
Общо за страната,40 - 49,2025,male,3458.0
Общо за страната,40 - 49,2025,female,3063.0
Общо за страната,50 - 59,2010,male,718.0
Общо за страната,50 - 59,2010,female,500.0
Общо за страната,50 - 59,2011,male,717.0
Общо за страната,50 - 59,2011,female,538.0
Общо за страната,50 - 59,2012,male,700.0
Общо за страната,50 - 59,2012,female,447.0
Общо за страната,50 - 59,2013,male,689.0
Общо за страната,50 - 59,2013,female,446.0
Общо за страната,50 - 59,2014,male,802.0
Общо за страната,50 - 59,2014,female,557.0
Общо за страната,50 - 59,2015,male,899.0
Общо за страната,50 - 59,2015,female,570.0
Общо за страната,50 - 59,2016,male,922.0
Общо за страната,50 - 59,2016,female,572.0
Общо за страната,50 - 59,2017,male,1152.0
Общо за страната,50 - 59,2017,female,736.0
Общо за страната,50 - 59,2018,male,1219.0
Общо за страната,50 - 59,2018,female,836.0
Общо за страната,50 - 59,2019,male,1447.0
Общо за страната,50 - 59,2019,female,960.0
Общо за страната,50 - 59,2020,male,1268.0
Общо за страната,50 - 59,2020,female,867.0
Общо за страната,50 - 59,2021,male,1770.0
Общо за страната,50 - 59,2021,female,1123.0
Общо за страната,50 - 59,2022,male,1758.0
Общо за страната,50 - 59,2022,female,1217.0
Общо за страната,50 - 59,2023,male,1702.0
Общо за страната,50 - 59,2023,female,1182.0
Общо за страната,50 - 59,2024,male,1852.0
Общо за страната,50 - 59,2024,female,1399.0
Общо за страната,50 - 59,2025,male,2031.0
Общо за страната,50 - 59,2025,female,1538.0
Общо за страната,60 +,2010,male,531.0
Общо за страната,60 +,2010,female,232.0
Общо за страната,60 +,2011,male,518.0
Общо за страната,60 +,2011,female,225.0
Общо за страната,60 +,2012,male,493.0
Общо за страната,60 +,2012,female,249.0
Общо за страната,60 +,2013,male,544.0
Общо за страната,60 +,2013,female,288.0
Общо за страната,60 +,2014,male,608.0
Общо за страната,60 +,2014,female,315.0
Общо за страната,60 +,2015,male,643.0
Общо за страната,60 +,2015,female,335.0
Общо за страната,60 +,2016,male,565.0
Общо за страната,60 +,2016,female,289.0
Общо за страната,60 +,2017,male,623.0
Общо за страната,60 +,2017,female,296.0
Общо за страната,60 +,2018,male,739.0
Общо за страната,60 +,2018,female,331.0
Общо за страната,60 +,2019,male,790.0
Общо за страната,60 +,2019,female,385.0
Общо за страната,60 +,2020,male,695.0
Общо за страната,60 +,2020,female,346.0
Общо за страната,60 +,2021,male,785.0
Общо за страната,60 +,2021,female,354.0
Общо за страната,60 +,2022,male,1028.0
Общо за страната,60 +,2022,female,519.0
Общо за страната,60 +,2023,male,970.0
Общо за страната,60 +,2023,female,544.0
Общо за страната,60 +,2024,male,1000.0
Общо за страната,60 +,2024,female,526.0
Общо за страната,60 +,2025,male,1090.0
Общо за страната,60 +,2025,female,567.0
Благоевград,Под 18,2010,male,
Благоевград,Под 18,2010,female,6.0
Благоевград,Под 18,2011,male,
Благоевград,Под 18,2011,female,4.0
Благоевград,Под 18,2012,male,
Благоевград,Под 18,2012,female,10.0
Благоевград,Под 18,2013,male,1.0
Благоевград,Под 18,2013,female,22.0
Благоевград,Под 18,2014,male,
Благоевград,Под 18,2014,female,6.0
Благоевград,Под 18,2015,male,1.0
Благоевград,Под 18,2015,female,11.0
Благоевград,Под 18,2016,male,
Благоевград,Под 18,2016,female,17.0
Благоевград,Под 18,2017,male,
Благоевград,Под 18,2017,female,22.0
Благоевград,Под 18,2018,male,
Благоевград,Под 18,2018,female,14.0
Благоевград,Под 18,2019,male,
Благоевград,Под 18,2019,female,17.0
Благоевград,Под 18,2020,male,
Благоевград,Под 18,2020,female,13.0
Благоевград,Под 18,2021,male,1.0
Благоевград,Под 18,2021,female,8.0
Благоевград,Под 18,2022,male,2.0
Благоевград,Под 18,2022,female,7.0
Благоевград,Под 18,2023,male,
Благоевград,Под 18,2023,female,6.0
Благоевград,18 - 19,2010,male,9.0
Благоевград,18 - 19,2010,female,115.0
Благоевград,18 - 19,2011,male,13.0
Благоевград,18 - 19,2011,female,109.0
Благоевград,18 - 19,2012,male,4.0
Благоевград,18 - 19,2012,female,69.0
Благоевград,18 - 19,2013,male,9.0
Благоевград,18 - 19,2013,female,79.0
Благоевград,18 - 19,2014,male,5.0
Благоевград,18 - 19,2014,female,57.0
Благоевград,18 - 19,2015,male,9.0
Благоевград,18 - 19,2015,female,66.0
Благоевград,18 - 19,2016,male,12.0
Благоевград,18 - 19,2016,female,69.0
Благоевград,18 - 19,2017,male,13.0
Благоевград,18 - 19,2017,female,65.0
Благоевград,18 - 19,2018,male,10.0
Благоевград,18 - 19,2018,female,71.0
Благоевград,18 - 19,2019,male,20.0
Благоевград,18 - 19,2019,female,58.0
Благоевград,18 - 19,2020,male,5.0
Благоевград,18 - 19,2020,female,42.0
Благоевград,18 - 19,2021,male,12.0
Благоевград,18 - 19,2021,female,60.0
Благоевград,18 - 19,2022,male,12.0
Благоевград,18 - 19,2022,female,61.0
Благоевград,18 - 19,2023,male,10.0
Благоевград,18 - 19,2023,female,57.0
Благоевград,18 - 19,2024,male,6.0
Благоевград,18 - 19,2024,female,42.0
Благоевград,18 - 19,2025,male,5.0
Благоевград,18 - 19,2025,female,43.0
Благоевград,20 - 24,2010,male,279.0
Благоевград,20 - 24,2010,female,530.0
Благоевград,20 - 24,2011,male,266.0
Благоевград,20 - 24,2011,female,458.0
Благоевград,20 - 24,2012,male,220.0
Благоевград,20 - 24,2012,female,428.0
Благоевград,20 - 24,2013,male,225.0
Благоевград,20 - 24,2013,female,406.0
Благоевград,20 - 24,2014,male,179.0
Благоевград,20 - 24,2014,female,416.0
Благоевград,20 - 24,2015,male,177.0
Благоевград,20 - 24,2015,female,396.0
Благоевград,20 - 24,2016,male,161.0
Благоевград,20 - 24,2016,female,360.0
Благоевград,20 - 24,2017,male,135.0
Благоевград,20 - 24,2017,female,332.0
Благоевград,20 - 24,2018,male,164.0
Благоевград,20 - 24,2018,female,318.0
Благоевград,20 - 24,2019,male,131.0
Благоевград,20 - 24,2019,female,296.0
Благоевград,20 - 24,2020,male,92.0
Благоевград,20 - 24,2020,female,213.0
Благоевград,20 - 24,2021,male,122.0
Благоевград,20 - 24,2021,female,251.0
Благоевград,20 - 24,2022,male,112.0
Благоевград,20 - 24,2022,female,238.0
Благоевград,20 - 24,2023,male,92.0
Благоевград,20 - 24,2023,female,198.0
Благоевград,20 - 24,2024,male,106.0
Благоевград,20 - 24,2024,female,207.0
Благоевград,20 - 24,2025,male,91.0
Благоевград,20 - 24,2025,female,197.0
Благоевград,25 - 29,2010,male,478.0
Благоевград,25 - 29,2010,female,345.0
Благоевград,25 - 29,2011,male,456.0
Благоевград,25 - 29,2011,female,384.0
Благоевград,25 - 29,2012,male,415.0
Благоевград,25 - 29,2012,female,324.0
Благоевград,25 - 29,2013,male,424.0
Благоевград,25 - 29,2013,female,364.0
Благоевград,25 - 29,2014,male,441.0
Благоевград,25 - 29,2014,female,352.0
Благоевград,25 - 29,2015,male,496.0
Благоевград,25 - 29,2015,female,480.0
Благоевград,25 - 29,2016,male,430.0
Благоевград,25 - 29,2016,female,393.0
Благоевград,25 - 29,2017,male,428.0
Благоевград,25 - 29,2017,female,377.0
Благоевград,25 - 29,2018,male,431.0
Благоевград,25 - 29,2018,female,444.0
Благоевград,25 - 29,2019,male,407.0
Благоевград,25 - 29,2019,female,402.0
Благоевград,25 - 29,2020,male,291.0
Благоевград,25 - 29,2020,female,264.0
Благоевград,25 - 29,2021,male,296.0
Благоевград,25 - 29,2021,female,300.0
Благоевград,25 - 29,2022,male,260.0
Благоевград,25 - 29,2022,female,280.0
Благоевград,25 - 29,2023,male,235.0
Благоевград,25 - 29,2023,female,255.0
Благоевград,25 - 29,2024,male,223.0
Благоевград,25 - 29,2024,female,216.0
Благоевград,25 - 29,2025,male,205.0
Благоевград,25 - 29,2025,female,212.0
Благоевград,30 - 34,2010,male,265.0
Благоевград,30 - 34,2010,female,136.0
Благоевград,30 - 34,2011,male,259.0
Благоевград,30 - 34,2011,female,124.0
Благоевград,30 - 34,2012,male,215.0
Благоевград,30 - 34,2012,female,110.0
Благоевград,30 - 34,2013,male,241.0
Благоевград,30 - 34,2013,female,103.0
Благоевград,30 - 34,2014,male,260.0
Благоевград,30 - 34,2014,female,133.0
Благоевград,30 - 34,2015,male,305.0
Благоевград,30 - 34,2015,female,144.0
Благоевград,30 - 34,2016,male,280.0
Благоевград,30 - 34,2016,female,143.0
Благоевград,30 - 34,2017,male,290.0
Благоевград,30 - 34,2017,female,164.0
Благоевград,30 - 34,2018,male,316.0
Благоевград,30 - 34,2018,female,168.0
Благоевград,30 - 34,2019,male,291.0
Благоевград,30 - 34,2019,female,201.0
Благоевград,30 - 34,2020,male,225.0
Благоевград,30 - 34,2020,female,164.0
Благоевград,30 - 34,2021,male,260.0
Благоевград,30 - 34,2021,female,208.0
Благоевград,30 - 34,2022,male,273.0
Благоевград,30 - 34,2022,female,158.0
Благоевград,30 - 34,2023,male,234.0
Благоевград,30 - 34,2023,female,141.0
Благоевград,30 - 34,2024,male,181.0
Благоевград,30 - 34,2024,female,113.0
Благоевград,30 - 34,2025,male,169.0
Благоевград,30 - 34,2025,female,121.0
Благоевград,35 - 39,2010,male,110.0
Благоевград,35 - 39,2010,female,50.0
Благоевград,35 - 39,2011,male,92.0
Благоевград,35 - 39,2011,female,48.0
Благоевград,35 - 39,2012,male,95.0
Благоевград,35 - 39,2012,female,43.0
Благоевград,35 - 39,2013,male,90.0
Благоевград,35 - 39,2013,female,53.0
Благоевград,35 - 39,2014,male,97.0
Благоевград,35 - 39,2014,female,65.0
Благоевград,35 - 39,2015,male,135.0
Благоевград,35 - 39,2015,female,66.0
Благоевград,35 - 39,2016,male,115.0
Благоевград,35 - 39,2016,female,70.0
Благоевград,35 - 39,2017,male,136.0
Благоевград,35 - 39,2017,female,86.0
Благоевград,35 - 39,2018,male,132.0
Благоевград,35 - 39,2018,female,88.0
Благоевград,35 - 39,2019,male,148.0
Благоевград,35 - 39,2019,female,82.0
Благоевград,35 - 39,2020,male,110.0
Благоевград,35 - 39,2020,female,72.0
Благоевград,35 - 39,2021,male,157.0
Благоевград,35 - 39,2021,female,82.0
Благоевград,35 - 39,2022,male,132.0
Благоевград,35 - 39,2022,female,101.0
Благоевград,35 - 39,2023,male,119.0
Благоевград,35 - 39,2023,female,85.0
Благоевград,35 - 39,2024,male,103.0
Благоевград,35 - 39,2024,female,91.0
Благоевград,35 - 39,2025,male,120.0
Благоевград,35 - 39,2025,female,72.0
Благоевград,40 - 49,2010,male,63.0
Благоевград,40 - 49,2010,female,34.0
Благоевград,40 - 49,2011,male,49.0
Благоевград,40 - 49,2011,female,23.0
Благоевград,40 - 49,2012,male,51.0
Благоевград,40 - 49,2012,female,28.0
Благоевград,40 - 49,2013,male,66.0
Благоевград,40 - 49,2013,female,40.0
Благоевград,40 - 49,2014,male,75.0
Благоевград,40 - 49,2014,female,40.0
Благоевград,40 - 49,2015,male,70.0
Благоевград,40 - 49,2015,female,49.0
Благоевград,40 - 49,2016,male,92.0
Благоевград,40 - 49,2016,female,51.0
Благоевград,40 - 49,2017,male,86.0
Благоевград,40 - 49,2017,female,63.0
Благоевград,40 - 49,2018,male,96.0
Благоевград,40 - 49,2018,female,71.0
Благоевград,40 - 49,2019,male,115.0
Благоевград,40 - 49,2019,female,78.0
Благоевград,40 - 49,2020,male,110.0
Благоевград,40 - 49,2020,female,83.0
Благоевград,40 - 49,2021,male,129.0
Благоевград,40 - 49,2021,female,93.0
Благоевград,40 - 49,2022,male,135.0
Благоевград,40 - 49,2022,female,103.0
Благоевград,40 - 49,2023,male,123.0
Благоевград,40 - 49,2023,female,95.0
Благоевград,40 - 49,2024,male,117.0
Благоевград,40 - 49,2024,female,90.0
Благоевград,40 - 49,2025,male,99.0
Благоевград,40 - 49,2025,female,66.0
Благоевград,50 - 59,2010,male,16.0
Благоевград,50 - 59,2010,female,12.0
Благоевград,50 - 59,2011,male,21.0
Благоевград,50 - 59,2011,female,10.0
Благоевград,50 - 59,2012,male,17.0
Благоевград,50 - 59,2012,female,8.0
Благоевград,50 - 59,2013,male,22.0
Благоевград,50 - 59,2013,female,12.0
Благоевград,50 - 59,2014,male,22.0
Благоевград,50 - 59,2014,female,19.0
Благоевград,50 - 59,2015,male,25.0
Благоевград,50 - 59,2015,female,12.0
Благоевград,50 - 59,2016,male,23.0
Благоевград,50 - 59,2016,female,15.0
Благоевград,50 - 59,2017,male,29.0
Благоевград,50 - 59,2017,female,16.0
Благоевград,50 - 59,2018,male,36.0
Благоевград,50 - 59,2018,female,17.0
Благоевград,50 - 59,2019,male,37.0
Благоевград,50 - 59,2019,female,29.0
Благоевград,50 - 59,2020,male,28.0
Благоевград,50 - 59,2020,female,17.0
Благоевград,50 - 59,2021,male,43.0
Благоевград,50 - 59,2021,female,28.0
Благоевград,50 - 59,2022,male,41.0
Благоевград,50 - 59,2022,female,30.0
Благоевград,50 - 59,2023,male,46.0
Благоевград,50 - 59,2023,female,44.0
Благоевград,50 - 59,2024,male,44.0
Благоевград,50 - 59,2024,female,33.0
Благоевград,50 - 59,2025,male,57.0
Благоевград,50 - 59,2025,female,47.0
Благоевград,60 +,2010,male,9.0
Благоевград,60 +,2010,female,1.0
Благоевград,60 +,2011,male,10.0
Благоевград,60 +,2011,female,6.0
Благоевград,60 +,2012,male,6.0
Благоевград,60 +,2012,female,3.0
Благоевград,60 +,2013,male,4.0
Благоевград,60 +,2013,female,3.0
Благоевград,60 +,2014,male,12.0
Благоевград,60 +,2014,female,3.0
Благоевград,60 +,2015,male,14.0
Благоевград,60 +,2015,female,8.0
Благоевград,60 +,2016,male,10.0
Благоевград,60 +,2016,female,5.0
Благоевград,60 +,2017,male,14.0
Благоевград,60 +,2017,female,6.0
Благоевград,60 +,2018,male,10.0
Благоевград,60 +,2018,female,4.0
Благоевград,60 +,2019,male,25.0
Благоевград,60 +,2019,female,11.0
Благоевград,60 +,2020,male,15.0
Благоевград,60 +,2020,female,8.0
Благоевград,60 +,2021,male,20.0
Благоевград,60 +,2021,female,10.0
Благоевград,60 +,2022,male,18.0
Благоевград,60 +,2022,female,7.0
Благоевград,60 +,2023,male,33.0
Благоевград,60 +,2023,female,11.0
Благоевград,60 +,2024,male,26.0
Благоевград,60 +,2024,female,14.0
Благоевград,60 +,2025,male,33.0
Благоевград,60 +,2025,female,21.0
Бургас,Под 18,2010,male,
Бургас,Под 18,2010,female,15.0
Бургас,Под 18,2011,male,
Бургас,Под 18,2011,female,56.0
Бургас,Под 18,2012,male,1.0
Бургас,Под 18,2012,female,36.0
Бургас,Под 18,2013,male,2.0
Бургас,Под 18,2013,female,45.0
Бургас,Под 18,2014,male,5.0
Бургас,Под 18,2014,female,52.0
Бургас,Под 18,2015,male,5.0
Бургас,Под 18,2015,female,72.0
Бургас,Под 18,2016,male,4.0
Бургас,Под 18,2016,female,61.0
Бургас,Под 18,2017,male,4.0
Бургас,Под 18,2017,female,69.0
Бургас,Под 18,2018,male,3.0
Бургас,Под 18,2018,female,65.0
Бургас,Под 18,2019,male,1.0
Бургас,Под 18,2019,female,53.0
Бургас,Под 18,2020,male,5.0
Бургас,Под 18,2020,female,57.0
Бургас,Под 18,2021,male,2.0
Бургас,Под 18,2021,female,47.0
Бургас,Под 18,2022,male,3.0
Бургас,Под 18,2022,female,38.0
Бургас,Под 18,2023,male,
Бургас,Под 18,2023,female,45.0
Бургас,Под 18,2024,male,
Бургас,Под 18,2024,female,1.0
Бургас,18 - 19,2010,male,9.0
Бургас,18 - 19,2010,female,80.0
Бургас,18 - 19,2011,male,12.0
Бургас,18 - 19,2011,female,74.0
Бургас,18 - 19,2012,male,14.0
Бургас,18 - 19,2012,female,72.0
Бургас,18 - 19,2013,male,9.0
Бургас,18 - 19,2013,female,55.0
Бургас,18 - 19,2014,male,20.0
Бургас,18 - 19,2014,female,77.0
Бургас,18 - 19,2015,male,28.0
Бургас,18 - 19,2015,female,86.0
Бургас,18 - 19,2016,male,18.0
Бургас,18 - 19,2016,female,86.0
Бургас,18 - 19,2017,male,32.0
Бургас,18 - 19,2017,female,93.0
Бургас,18 - 19,2018,male,27.0
Бургас,18 - 19,2018,female,120.0
Бургас,18 - 19,2019,male,43.0
Бургас,18 - 19,2019,female,102.0
Бургас,18 - 19,2020,male,37.0
Бургас,18 - 19,2020,female,87.0
Бургас,18 - 19,2021,male,42.0
Бургас,18 - 19,2021,female,138.0
Бургас,18 - 19,2022,male,40.0
Бургас,18 - 19,2022,female,97.0
Бургас,18 - 19,2023,male,28.0
Бургас,18 - 19,2023,female,79.0
Бургас,18 - 19,2024,male,23.0
Бургас,18 - 19,2024,female,64.0
Бургас,18 - 19,2025,male,6.0
Бургас,18 - 19,2025,female,66.0
Бургас,20 - 24,2010,male,246.0
Бургас,20 - 24,2010,female,494.0
Бургас,20 - 24,2011,male,234.0
Бургас,20 - 24,2011,female,441.0
Бургас,20 - 24,2012,male,211.0
Бургас,20 - 24,2012,female,412.0
Бургас,20 - 24,2013,male,213.0
Бургас,20 - 24,2013,female,427.0
Бургас,20 - 24,2014,male,238.0
Бургас,20 - 24,2014,female,445.0
Бургас,20 - 24,2015,male,258.0
Бургас,20 - 24,2015,female,496.0
Бургас,20 - 24,2016,male,234.0
Бургас,20 - 24,2016,female,445.0
Бургас,20 - 24,2017,male,227.0
Бургас,20 - 24,2017,female,437.0
Бургас,20 - 24,2018,male,239.0
Бургас,20 - 24,2018,female,408.0
Бургас,20 - 24,2019,male,236.0
Бургас,20 - 24,2019,female,396.0
Бургас,20 - 24,2020,male,195.0
Бургас,20 - 24,2020,female,317.0
Бургас,20 - 24,2021,male,221.0
Бургас,20 - 24,2021,female,342.0
Бургас,20 - 24,2022,male,212.0
Бургас,20 - 24,2022,female,356.0
Бургас,20 - 24,2023,male,210.0
Бургас,20 - 24,2023,female,306.0
Бургас,20 - 24,2024,male,132.0
Бургас,20 - 24,2024,female,274.0
Бургас,20 - 24,2025,male,151.0
Бургас,20 - 24,2025,female,275.0
Бургас,25 - 29,2010,male,559.0
Бургас,25 - 29,2010,female,501.0
Бургас,25 - 29,2011,male,488.0
Бургас,25 - 29,2011,female,436.0
Бургас,25 - 29,2012,male,465.0
Бургас,25 - 29,2012,female,441.0
Бургас,25 - 29,2013,male,523.0
Бургас,25 - 29,2013,female,473.0
Бургас,25 - 29,2014,male,505.0
Бургас,25 - 29,2014,female,494.0
Бургас,25 - 29,2015,male,584.0
Бургас,25 - 29,2015,female,596.0
Бургас,25 - 29,2016,male,539.0
Бургас,25 - 29,2016,female,578.0
Бургас,25 - 29,2017,male,570.0
Бургас,25 - 29,2017,female,623.0
Бургас,25 - 29,2018,male,571.0
Бургас,25 - 29,2018,female,584.0
Бургас,25 - 29,2019,male,507.0
Бургас,25 - 29,2019,female,547.0
Бургас,25 - 29,2020,male,404.0
Бургас,25 - 29,2020,female,386.0
Бургас,25 - 29,2021,male,420.0
Бургас,25 - 29,2021,female,388.0
Бургас,25 - 29,2022,male,394.0
Бургас,25 - 29,2022,female,417.0
Бургас,25 - 29,2023,male,320.0
Бургас,25 - 29,2023,female,324.0
Бургас,25 - 29,2024,male,299.0
Бургас,25 - 29,2024,female,247.0
Бургас,25 - 29,2025,male,286.0
Бургас,25 - 29,2025,female,293.0
Бургас,30 - 34,2010,male,368.0
Бургас,30 - 34,2010,female,224.0
Бургас,30 - 34,2011,male,339.0
Бургас,30 - 34,2011,female,188.0
Бургас,30 - 34,2012,male,336.0
Бургас,30 - 34,2012,female,192.0
Бургас,30 - 34,2013,male,309.0
Бургас,30 - 34,2013,female,189.0
Бургас,30 - 34,2014,male,378.0
Бургас,30 - 34,2014,female,214.0
Бургас,30 - 34,2015,male,474.0
Бургас,30 - 34,2015,female,292.0
Бургас,30 - 34,2016,male,464.0
Бургас,30 - 34,2016,female,279.0
Бургас,30 - 34,2017,male,492.0
Бургас,30 - 34,2017,female,303.0
Бургас,30 - 34,2018,male,446.0
Бургас,30 - 34,2018,female,329.0
Бургас,30 - 34,2019,male,439.0
Бургас,30 - 34,2019,female,353.0
Бургас,30 - 34,2020,male,315.0
Бургас,30 - 34,2020,female,267.0
Бургас,30 - 34,2021,male,370.0
Бургас,30 - 34,2021,female,332.0
Бургас,30 - 34,2022,male,356.0
Бургас,30 - 34,2022,female,286.0
Бургас,30 - 34,2023,male,287.0
Бургас,30 - 34,2023,female,239.0
Бургас,30 - 34,2024,male,202.0
Бургас,30 - 34,2024,female,181.0
Бургас,30 - 34,2025,male,246.0
Бургас,30 - 34,2025,female,177.0
Бургас,35 - 39,2010,male,147.0
Бургас,35 - 39,2010,female,72.0
Бургас,35 - 39,2011,male,161.0
Бургас,35 - 39,2011,female,112.0
Бургас,35 - 39,2012,male,160.0
Бургас,35 - 39,2012,female,105.0
Бургас,35 - 39,2013,male,179.0
Бургас,35 - 39,2013,female,104.0
Бургас,35 - 39,2014,male,189.0
Бургас,35 - 39,2014,female,141.0
Бургас,35 - 39,2015,male,251.0
Бургас,35 - 39,2015,female,167.0
Бургас,35 - 39,2016,male,233.0
Бургас,35 - 39,2016,female,169.0
Бургас,35 - 39,2017,male,264.0
Бургас,35 - 39,2017,female,202.0
Бургас,35 - 39,2018,male,282.0
Бургас,35 - 39,2018,female,202.0
Бургас,35 - 39,2019,male,268.0
Бургас,35 - 39,2019,female,199.0
Бургас,35 - 39,2020,male,207.0
Бургас,35 - 39,2020,female,142.0
Бургас,35 - 39,2021,male,243.0
Бургас,35 - 39,2021,female,219.0
Бургас,35 - 39,2022,male,252.0
Бургас,35 - 39,2022,female,200.0
Бургас,35 - 39,2023,male,202.0
Бургас,35 - 39,2023,female,168.0
Бургас,35 - 39,2024,male,182.0
Бургас,35 - 39,2024,female,154.0
Бургас,35 - 39,2025,male,172.0
Бургас,35 - 39,2025,female,155.0
Бургас,40 - 49,2010,male,89.0
Бургас,40 - 49,2010,female,60.0
Бургас,40 - 49,2011,male,106.0
Бургас,40 - 49,2011,female,56.0
Бургас,40 - 49,2012,male,103.0
Бургас,40 - 49,2012,female,59.0
Бургас,40 - 49,2013,male,101.0
Бургас,40 - 49,2013,female,75.0
Бургас,40 - 49,2014,male,151.0
Бургас,40 - 49,2014,female,96.0
