group_name,age_group,year,metric,value
София,Под 20,2013,male,1.0
София,Под 20,2013,female,2.0
София,Под 20,2014,male,1.0
София,Под 20,2014,female,1.0
София,Под 20,2016,male,
София,Под 20,2016,female,2.0
София,Под 20,2018,male,
София,Под 20,2018,female,1.0
София,Под 20,2019,male,
София,Под 20,2019,female,3.0
София,Под 20,2020,male,
София,Под 20,2020,female,3.0
София,Под 20,2021,male,1.0
София,Под 20,2021,female,1.0
София,Под 20,2022,male,
София,Под 20,2022,female,1.0
София,20 - 24,2010,male,4.0
София,20 - 24,2010,female,23.0
София,20 - 24,2011,male,3.0
София,20 - 24,2011,female,12.0
София,20 - 24,2012,male,5.0
София,20 - 24,2012,female,17.0
София,20 - 24,2013,male,2.0
София,20 - 24,2013,female,15.0
София,20 - 24,2014,male,5.0
София,20 - 24,2014,female,15.0
София,20 - 24,2015,male,1.0
София,20 - 24,2015,female,11.0
София,20 - 24,2016,male,5.0
София,20 - 24,2016,female,8.0
София,20 - 24,2017,male,9.0
София,20 - 24,2017,female,12.0
София,20 - 24,2018,male,7.0
София,20 - 24,2018,female,7.0
София,20 - 24,2019,male,4.0
София,20 - 24,2019,female,9.0
София,20 - 24,2020,male,9.0
София,20 - 24,2020,female,16.0
София,20 - 24,2021,male,5.0
София,20 - 24,2021,female,14.0
София,20 - 24,2022,male,6.0
София,20 - 24,2022,female,9.0
София,20 - 24,2023,male,2.0
София,20 - 24,2023,female,10.0
София,20 - 24,2024,male,5.0
София,20 - 24,2024,female,12.0
София,20 - 24,2025,male,3.0
София,20 - 24,2025,female,8.0
София,25 - 29,2010,male,26.0
София,25 - 29,2010,female,46.0
София,25 - 29,2011,male,16.0
София,25 - 29,2011,female,32.0
София,25 - 29,2012,male,22.0
София,25 - 29,2012,female,46.0
София,25 - 29,2013,male,26.0
София,25 - 29,2013,female,45.0
София,25 - 29,2014,male,20.0
София,25 - 29,2014,female,48.0
София,25 - 29,2015,male,21.0
София,25 - 29,2015,female,40.0
София,25 - 29,2016,male,14.0
София,25 - 29,2016,female,41.0
София,25 - 29,2017,male,21.0
София,25 - 29,2017,female,54.0
София,25 - 29,2018,male,15.0
София,25 - 29,2018,female,31.0
София,25 - 29,2019,male,19.0
София,25 - 29,2019,female,35.0
София,25 - 29,2020,male,16.0
София,25 - 29,2020,female,20.0
София,25 - 29,2021,male,13.0
София,25 - 29,2021,female,31.0
София,25 - 29,2022,male,15.0
София,25 - 29,2022,female,28.0
София,25 - 29,2023,male,14.0
София,25 - 29,2023,female,25.0
София,25 - 29,2024,male,14.0
София,25 - 29,2024,female,28.0
София,25 - 29,2025,male,20.0
София,25 - 29,2025,female,16.0
София,30 - 34,2010,male,53.0
София,30 - 34,2010,female,60.0
София,30 - 34,2011,male,32.0
София,30 - 34,2011,female,60.0
София,30 - 34,2012,male,52.0
София,30 - 34,2012,female,65.0
София,30 - 34,2013,male,43.0
София,30 - 34,2013,female,58.0
София,30 - 34,2014,male,42.0
София,30 - 34,2014,female,57.0
София,30 - 34,2015,male,48.0
София,30 - 34,2015,female,57.0
София,30 - 34,2016,male,48.0
София,30 - 34,2016,female,64.0
София,30 - 34,2017,male,37.0
София,30 - 34,2017,female,50.0
София,30 - 34,2018,male,41.0
София,30 - 34,2018,female,62.0
София,30 - 34,2019,male,34.0
София,30 - 34,2019,female,41.0
София,30 - 34,2020,male,31.0
София,30 - 34,2020,female,42.0
София,30 - 34,2021,male,30.0
София,30 - 34,2021,female,48.0
София,30 - 34,2022,male,27.0
София,30 - 34,2022,female,40.0
София,30 - 34,2023,male,20.0
София,30 - 34,2023,female,32.0
София,30 - 34,2024,male,39.0
София,30 - 34,2024,female,45.0
София,30 - 34,2025,male,21.0
София,30 - 34,2025,female,35.0
София,35 - 39,2010,male,49.0
София,35 - 39,2010,female,57.0
София,35 - 39,2011,male,67.0
София,35 - 39,2011,female,61.0
София,35 - 39,2012,male,62.0
София,35 - 39,2012,female,52.0
София,35 - 39,2013,male,67.0
София,35 - 39,2013,female,91.0
София,35 - 39,2014,male,64.0
София,35 - 39,2014,female,59.0
София,35 - 39,2015,male,58.0
София,35 - 39,2015,female,75.0
София,35 - 39,2016,male,61.0
София,35 - 39,2016,female,61.0
София,35 - 39,2017,male,54.0
София,35 - 39,2017,female,63.0
София,35 - 39,2018,male,46.0
София,35 - 39,2018,female,61.0
София,35 - 39,2019,male,50.0
София,35 - 39,2019,female,56.0
София,35 - 39,2020,male,39.0
София,35 - 39,2020,female,47.0
София,35 - 39,2021,male,59.0
София,35 - 39,2021,female,50.0
София,35 - 39,2022,male,46.0
София,35 - 39,2022,female,46.0
София,35 - 39,2023,male,41.0
София,35 - 39,2023,female,32.0
София,35 - 39,2024,male,47.0
София,35 - 39,2024,female,44.0
София,35 - 39,2025,male,32.0
София,35 - 39,2025,female,43.0
София,40 - 49,2010,male,116.0
София,40 - 49,2010,female,87.0
София,40 - 49,2011,male,90.0
София,40 - 49,2011,female,61.0
София,40 - 49,2012,male,102.0
София,40 - 49,2012,female,84.0
София,40 - 49,2013,male,130.0
София,40 - 49,2013,female,87.0
София,40 - 49,2014,male,95.0
София,40 - 49,2014,female,84.0
София,40 - 49,2015,male,127.0
София,40 - 49,2015,female,112.0
София,40 - 49,2016,male,109.0
София,40 - 49,2016,female,100.0
София,40 - 49,2017,male,133.0
София,40 - 49,2017,female,107.0
София,40 - 49,2018,male,129.0
София,40 - 49,2018,female,112.0
София,40 - 49,2019,male,123.0
София,40 - 49,2019,female,128.0
София,40 - 49,2020,male,107.0
София,40 - 49,2020,female,108.0
София,40 - 49,2021,male,118.0
София,40 - 49,2021,female,140.0
София,40 - 49,2022,male,92.0
София,40 - 49,2022,female,90.0
София,40 - 49,2023,male,88.0
София,40 - 49,2023,female,84.0
София,40 - 49,2024,male,91.0
София,40 - 49,2024,female,93.0
София,40 - 49,2025,male,86.0
София,40 - 49,2025,female,86.0
София,50 - 59,2010,male,46.0
София,50 - 59,2010,female,29.0
София,50 - 59,2011,male,37.0
София,50 - 59,2011,female,22.0
София,50 - 59,2012,male,48.0
София,50 - 59,2012,female,33.0
София,50 - 59,2013,male,58.0
София,50 - 59,2013,female,35.0
София,50 - 59,2014,male,62.0
София,50 - 59,2014,female,29.0
София,50 - 59,2015,male,59.0
София,50 - 59,2015,female,34.0
София,50 - 59,2016,male,67.0
София,50 - 59,2016,female,35.0
София,50 - 59,2017,male,63.0
София,50 - 59,2017,female,42.0
София,50 - 59,2018,male,71.0
София,50 - 59,2018,female,45.0
София,50 - 59,2019,male,76.0
София,50 - 59,2019,female,44.0
София,50 - 59,2020,male,77.0
София,50 - 59,2020,female,57.0
София,50 - 59,2021,male,96.0
София,50 - 59,2021,female,47.0
София,50 - 59,2022,male,72.0
София,50 - 59,2022,female,61.0
София,50 - 59,2023,male,62.0
София,50 - 59,2023,female,52.0
София,50 - 59,2024,male,66.0
София,50 - 59,2024,female,47.0
София,50 - 59,2025,male,66.0
София,50 - 59,2025,female,58.0
София,60 +,2010,male,14.0
София,60 +,2010,female,6.0
София,60 +,2011,male,8.0
София,60 +,2011,female,5.0
София,60 +,2012,male,16.0
София,60 +,2012,female,8.0
София,60 +,2013,male,13.0
София,60 +,2013,female,7.0
София,60 +,2014,male,12.0
София,60 +,2014,female,8.0
София,60 +,2015,male,27.0
София,60 +,2015,female,12.0
София,60 +,2016,male,23.0
София,60 +,2016,female,16.0
София,60 +,2017,male,22.0
София,60 +,2017,female,11.0
София,60 +,2018,male,20.0
София,60 +,2018,female,10.0
София,60 +,2019,male,26.0
София,60 +,2019,female,16.0
София,60 +,2020,male,30.0
София,60 +,2020,female,16.0
София,60 +,2021,male,26.0
София,60 +,2021,female,17.0
София,60 +,2022,male,29.0
София,60 +,2022,female,12.0
София,60 +,2023,male,24.0
София,60 +,2023,female,16.0
София,60 +,2024,male,31.0
София,60 +,2024,female,24.0
София,60 +,2025,male,33.0
София,60 +,2025,female,15.0
София (столица),Под 20,2010,male,
София (столица),Под 20,2010,female,2.0
София (столица),Под 20,2012,male,
София (столица),Под 20,2012,female,5.0
София (столица),Под 20,2014,male,1.0
София (столица),Под 20,2014,female,2.0
София (столица),Под 20,2016,male,
София (столица),Под 20,2016,female,1.0
София (столица),Под 20,2018,male,
София (столица),Под 20,2018,female,1.0
София (столица),Под 20,2019,male,
София (столица),Под 20,2019,female,1.0
София (столица),Под 20,2020,male,
София (столица),Под 20,2020,female,1.0
София (столица),Под 20,2021,male,1.0
София (столица),Под 20,2021,female,3.0
София (столица),Под 20,2022,male,
София (столица),Под 20,2022,female,2.0
София (столица),Под 20,2023,male,
София (столица),Под 20,2023,female,1.0
София (столица),Под 20,2024,male,1.0
София (столица),Под 20,2024,female,2.0
София (столица),20 - 24,2010,male,25.0
София (столица),20 - 24,2010,female,83.0
София (столица),20 - 24,2011,male,14.0
София (столица),20 - 24,2011,female,70.0
София (столица),20 - 24,2012,male,24.0
София (столица),20 - 24,2012,female,95.0
София (столица),20 - 24,2013,male,23.0
София (столица),20 - 24,2013,female,54.0
София (столица),20 - 24,2014,male,11.0
София (столица),20 - 24,2014,female,47.0
София (столица),20 - 24,2015,male,8.0
София (столица),20 - 24,2015,female,43.0
София (столица),20 - 24,2016,male,13.0
София (столица),20 - 24,2016,female,47.0
София (столица),20 - 24,2017,male,9.0
София (столица),20 - 24,2017,female,34.0
София (столица),20 - 24,2018,male,12.0
София (столица),20 - 24,2018,female,36.0
София (столица),20 - 24,2019,male,11.0
София (столица),20 - 24,2019,female,33.0
София (столица),20 - 24,2020,male,14.0
София (столица),20 - 24,2020,female,24.0
София (столица),20 - 24,2021,male,17.0
София (столица),20 - 24,2021,female,38.0
София (столица),20 - 24,2022,male,14.0
София (столица),20 - 24,2022,female,33.0
София (столица),20 - 24,2023,male,13.0
София (столица),20 - 24,2023,female,37.0
София (столица),20 - 24,2024,male,15.0
София (столица),20 - 24,2024,female,22.0
София (столица),20 - 24,2025,male,17.0
София (столица),20 - 24,2025,female,34.0
София (столица),25 - 29,2010,male,195.0
София (столица),25 - 29,2010,female,382.0
София (столица),25 - 29,2011,male,151.0
София (столица),25 - 29,2011,female,307.0
София (столица),25 - 29,2012,male,184.0
София (столица),25 - 29,2012,female,343.0
София (столица),25 - 29,2013,male,141.0
София (столица),25 - 29,2013,female,312.0
София (столица),25 - 29,2014,male,110.0
София (столица),25 - 29,2014,female,265.0
София (столица),25 - 29,2015,male,133.0
София (столица),25 - 29,2015,female,247.0
София (столица),25 - 29,2016,male,116.0
София (столица),25 - 29,2016,female,251.0
София (столица),25 - 29,2017,male,89.0
София (столица),25 - 29,2017,female,189.0
София (столица),25 - 29,2018,male,81.0
София (столица),25 - 29,2018,female,159.0
София (столица),25 - 29,2019,male,74.0
София (столица),25 - 29,2019,female,173.0
София (столица),25 - 29,2020,male,67.0
София (столица),25 - 29,2020,female,148.0
София (столица),25 - 29,2021,male,87.0
София (столица),25 - 29,2021,female,147.0
София (столица),25 - 29,2022,male,59.0
София (столица),25 - 29,2022,female,129.0
София (столица),25 - 29,2023,male,69.0
София (столица),25 - 29,2023,female,134.0
София (столица),25 - 29,2024,male,61.0
София (столица),25 - 29,2024,female,109.0
София (столица),25 - 29,2025,male,66.0
София (столица),25 - 29,2025,female,135.0
София (столица),30 - 34,2010,male,455.0
София (столица),30 - 34,2010,female,565.0
София (столица),30 - 34,2011,male,412.0
София (столица),30 - 34,2011,female,504.0
София (столица),30 - 34,2012,male,474.0
София (столица),30 - 34,2012,female,601.0
София (столица),30 - 34,2013,male,355.0
София (столица),30 - 34,2013,female,460.0
София (столица),30 - 34,2014,male,299.0
София (столица),30 - 34,2014,female,401.0
София (столица),30 - 34,2015,male,305.0
София (столица),30 - 34,2015,female,392.0
София (столица),30 - 34,2016,male,311.0
София (столица),30 - 34,2016,female,426.0
София (столица),30 - 34,2017,male,253.0
София (столица),30 - 34,2017,female,394.0
София (столица),30 - 34,2018,male,256.0
София (столица),30 - 34,2018,female,377.0
София (столица),30 - 34,2019,male,260.0
София (столица),30 - 34,2019,female,378.0
София (столица),30 - 34,2020,male,213.0
София (столица),30 - 34,2020,female,282.0
София (столица),30 - 34,2021,male,203.0
София (столица),30 - 34,2021,female,296.0
София (столица),30 - 34,2022,male,223.0
София (столица),30 - 34,2022,female,280.0
София (столица),30 - 34,2023,male,214.0
София (столица),30 - 34,2023,female,306.0
София (столица),30 - 34,2024,male,187.0
София (столица),30 - 34,2024,female,253.0
София (столица),30 - 34,2025,male,184.0
София (столица),30 - 34,2025,female,252.0
София (столица),35 - 39,2010,male,599.0
София (столица),35 - 39,2010,female,567.0
София (столица),35 - 39,2011,male,505.0
София (столица),35 - 39,2011,female,545.0
София (столица),35 - 39,2012,male,570.0
София (столица),35 - 39,2012,female,518.0
София (столица),35 - 39,2013,male,550.0
София (столица),35 - 39,2013,female,567.0
София (столица),35 - 39,2014,male,493.0
София (столица),35 - 39,2014,female,551.0
София (столица),35 - 39,2015,male,456.0
София (столица),35 - 39,2015,female,567.0
София (столица),35 - 39,2016,male,469.0
София (столица),35 - 39,2016,female,510.0
София (столица),35 - 39,2017,male,423.0
София (столица),35 - 39,2017,female,466.0
София (столица),35 - 39,2018,male,404.0
София (столица),35 - 39,2018,female,488.0
София (столица),35 - 39,2019,male,404.0
София (столица),35 - 39,2019,female,464.0
София (столица),35 - 39,2020,male,288.0
София (столица),35 - 39,2020,female,362.0
София (столица),35 - 39,2021,male,297.0
София (столица),35 - 39,2021,female,395.0
София (столица),35 - 39,2022,male,296.0
София (столица),35 - 39,2022,female,371.0
София (столица),35 - 39,2023,male,316.0
София (столица),35 - 39,2023,female,354.0
София (столица),35 - 39,2024,male,311.0
София (столица),35 - 39,2024,female,382.0
София (столица),35 - 39,2025,male,293.0
София (столица),35 - 39,2025,female,346.0
София (столица),40 - 49,2010,male,760.0
София (столица),40 - 49,2010,female,630.0
София (столица),40 - 49,2011,male,802.0
София (столица),40 - 49,2011,female,607.0
София (столица),40 - 49,2012,male,743.0
София (столица),40 - 49,2012,female,610.0
София (столица),40 - 49,2013,male,799.0
София (столица),40 - 49,2013,female,648.0
София (столица),40 - 49,2014,male,786.0
София (столица),40 - 49,2014,female,609.0
София (столица),40 - 49,2015,male,853.0
София (столица),40 - 49,2015,female,697.0
София (столица),40 - 49,2016,male,905.0
София (столица),40 - 49,2016,female,785.0
София (столица),40 - 49,2017,male,894.0
София (столица),40 - 49,2017,female,783.0
София (столица),40 - 49,2018,male,941.0
София (столица),40 - 49,2018,female,886.0
София (столица),40 - 49,2019,male,884.0
София (столица),40 - 49,2019,female,840.0
София (столица),40 - 49,2020,male,701.0
София (столица),40 - 49,2020,female,633.0
София (столица),40 - 49,2021,male,828.0
София (столица),40 - 49,2021,female,746.0
София (столица),40 - 49,2022,male,743.0
София (столица),40 - 49,2022,female,727.0
София (столица),40 - 49,2023,male,739.0
София (столица),40 - 49,2023,female,730.0
София (столица),40 - 49,2024,male,688.0
София (столица),40 - 49,2024,female,696.0
София (столица),40 - 49,2025,male,675.0
София (столица),40 - 49,2025,female,656.0
София (столица),50 - 59,2010,male,384.0
София (столица),50 - 59,2010,female,245.0
София (столица),50 - 59,2011,male,350.0
София (столица),50 - 59,2011,female,249.0
София (столица),50 - 59,2012,male,324.0
София (столица),50 - 59,2012,female,208.0
София (столица),50 - 59,2013,male,343.0
София (столица),50 - 59,2013,female,234.0
София (столица),50 - 59,2014,male,343.0
София (столица),50 - 59,2014,female,230.0
София (столица),50 - 59,2015,male,383.0
София (столица),50 - 59,2015,female,236.0
София (столица),50 - 59,2016,male,417.0
София (столица),50 - 59,2016,female,284.0
София (столица),50 - 59,2017,male,381.0
София (столица),50 - 59,2017,female,260.0
София (столица),50 - 59,2018,male,470.0
София (столица),50 - 59,2018,female,296.0
София (столица),50 - 59,2019,male,475.0
София (столица),50 - 59,2019,female,305.0
София (столица),50 - 59,2020,male,355.0
София (столица),50 - 59,2020,female,252.0
София (столица),50 - 59,2021,male,434.0
София (столица),50 - 59,2021,female,307.0
София (столица),50 - 59,2022,male,442.0
София (столица),50 - 59,2022,female,312.0
София (столица),50 - 59,2023,male,444.0
София (столица),50 - 59,2023,female,312.0
София (столица),50 - 59,2024,male,423.0
София (столица),50 - 59,2024,female,285.0
София (столица),50 - 59,2025,male,423.0
София (столица),50 - 59,2025,female,307.0
София (столица),60 +,2010,male,120.0
София (столица),60 +,2010,female,64.0
София (столица),60 +,2011,male,124.0
София (столица),60 +,2011,female,76.0
София (столица),60 +,2012,male,152.0
София (столица),60 +,2012,female,91.0
София (столица),60 +,2013,male,136.0
София (столица),60 +,2013,female,72.0
София (столица),60 +,2014,male,140.0
София (столица),60 +,2014,female,78.0
София (столица),60 +,2015,male,115.0
София (столица),60 +,2015,female,71.0
София (столица),60 +,2016,male,173.0
София (столица),60 +,2016,female,100.0
София (столица),60 +,2017,male,164.0
София (столица),60 +,2017,female,87.0
София (столица),60 +,2018,male,176.0
София (столица),60 +,2018,female,97.0
София (столица),60 +,2019,male,200.0
София (столица),60 +,2019,female,114.0
София (столица),60 +,2020,male,144.0
София (столица),60 +,2020,female,80.0
София (столица),60 +,2021,male,154.0
София (столица),60 +,2021,female,89.0
София (столица),60 +,2022,male,182.0
София (столица),60 +,2022,female,105.0
София (столица),60 +,2023,male,185.0
София (столица),60 +,2023,female,106.0
София (столица),60 +,2024,male,172.0
София (столица),60 +,2024,female,109.0
София (столица),60 +,2025,male,173.0
София (столица),60 +,2025,female,101.0
Стара Загора,Под 20,2011,male,
Стара Загора,Под 20,2011,female,1.0
Стара Загора,Под 20,2012,male,
Стара Загора,Под 20,2012,female,3.0
Стара Загора,Под 20,2013,male,
Стара Загора,Под 20,2013,female,2.0
Стара Загора,Под 20,2014,male,
Стара Загора,Под 20,2014,female,1.0
Стара Загора,Под 20,2015,male,
Стара Загора,Под 20,2015,female,1.0
Стара Загора,Под 20,2016,male,
Стара Загора,Под 20,2016,female,1.0
Стара Загора,Под 20,2017,male,
Стара Загора,Под 20,2017,female,1.0
Стара Загора,Под 20,2018,male,
Стара Загора,Под 20,2018,female,4.0
Стара Загора,Под 20,2019,male,1.0
Стара Загора,Под 20,2019,female,4.0
Стара Загора,Под 20,2020,male,1.0
Стара Загора,Под 20,2020,female,1.0
Стара Загора,Под 20,2021,male,
Стара Загора,Под 20,2021,female,1.0
Стара Загора,Под 20,2022,male,
Стара Загора,Под 20,2022,female,2.0
Стара Загора,Под 20,2024,male,1.0
Стара Загора,Под 20,2024,female,4.0
Стара Загора,Под 20,2025,male,
Стара Загора,Под 20,2025,female,1.0
Стара Загора,20 - 24,2010,male,2.0
Стара Загора,20 - 24,2010,female,19.0
Стара Загора,20 - 24,2011,male,3.0
Стара Загора,20 - 24,2011,female,29.0
Стара Загора,20 - 24,2012,male,17.0
Стара Загора,20 - 24,2012,female,66.0
Стара Загора,20 - 24,2013,male,1.0
Стара Загора,20 - 24,2013,female,17.0
Стара Загора,20 - 24,2014,male,3.0
Стара Загора,20 - 24,2014,female,18.0
Стара Загора,20 - 24,2015,male,2.0
Стара Загора,20 - 24,2015,female,13.0
Стара Загора,20 - 24,2016,male,2.0
Стара Загора,20 - 24,2016,female,22.0
Стара Загора,20 - 24,2017,male,7.0
Стара Загора,20 - 24,2017,female,19.0
Стара Загора,20 - 24,2018,male,6.0
Стара Загора,20 - 24,2018,female,16.0
Стара Загора,20 - 24,2019,male,5.0
Стара Загора,20 - 24,2019,female,23.0
Стара Загора,20 - 24,2020,male,5.0
Стара Загора,20 - 24,2020,female,18.0
Стара Загора,20 - 24,2021,male,5.0
Стара Загора,20 - 24,2021,female,19.0
Стара Загора,20 - 24,2022,male,1.0
Стара Загора,20 - 24,2022,female,12.0
Стара Загора,20 - 24,2023,male,4.0
Стара Загора,20 - 24,2023,female,18.0
Стара Загора,20 - 24,2024,male,6.0
Стара Загора,20 - 24,2024,female,22.0
Стара Загора,20 - 24,2025,male,10.0
Стара Загора,20 - 24,2025,female,19.0
Стара Загора,25 - 29,2010,male,36.0
Стара Загора,25 - 29,2010,female,101.0
Стара Загора,25 - 29,2011,male,37.0
Стара Загора,25 - 29,2011,female,80.0
Стара Загора,25 - 29,2012,male,89.0
Стара Загора,25 - 29,2012,female,153.0
Стара Загора,25 - 29,2013,male,36.0
Стара Загора,25 - 29,2013,female,77.0
Стара Загора,25 - 29,2014,male,37.0
Стара Загора,25 - 29,2014,female,72.0
Стара Загора,25 - 29,2015,male,23.0
Стара Загора,25 - 29,2015,female,36.0
Стара Загора,25 - 29,2016,male,23.0
Стара Загора,25 - 29,2016,female,40.0
Стара Загора,25 - 29,2017,male,25.0
Стара Загора,25 - 29,2017,female,52.0
Стара Загора,25 - 29,2018,male,28.0
Стара Загора,25 - 29,2018,female,56.0
Стара Загора,25 - 29,2019,male,18.0
Стара Загора,25 - 29,2019,female,25.0
Стара Загора,25 - 29,2020,male,19.0
Стара Загора,25 - 29,2020,female,32.0
Стара Загора,25 - 29,2021,male,25.0
Стара Загора,25 - 29,2021,female,40.0
Стара Загора,25 - 29,2022,male,28.0
Стара Загора,25 - 29,2022,female,22.0
Стара Загора,25 - 29,2023,male,16.0
Стара Загора,25 - 29,2023,female,21.0
Стара Загора,25 - 29,2024,male,31.0
Стара Загора,25 - 29,2024,female,40.0
Стара Загора,25 - 29,2025,male,22.0
Стара Загора,25 - 29,2025,female,37.0
Стара Загора,30 - 34,2010,male,116.0
Стара Загора,30 - 34,2010,female,135.0
Стара Загора,30 - 34,2011,male,90.0
Стара Загора,30 - 34,2011,female,112.0
Стара Загора,30 - 34,2012,male,144.0
Стара Загора,30 - 34,2012,female,143.0
Стара Загора,30 - 34,2013,male,82.0
Стара Загора,30 - 34,2013,female,97.0
Стара Загора,30 - 34,2014,male,65.0
Стара Загора,30 - 34,2014,female,78.0
Стара Загора,30 - 34,2015,male,59.0
Стара Загора,30 - 34,2015,female,94.0
Стара Загора,30 - 34,2016,male,57.0
Стара Загора,30 - 34,2016,female,80.0
Стара Загора,30 - 34,2017,male,54.0
Стара Загора,30 - 34,2017,female,77.0
Стара Загора,30 - 34,2018,male,56.0
Стара Загора,30 - 34,2018,female,70.0
Стара Загора,30 - 34,2019,male,46.0
Стара Загора,30 - 34,2019,female,69.0
Стара Загора,30 - 34,2020,male,35.0
Стара Загора,30 - 34,2020,female,58.0
Стара Загора,30 - 34,2021,male,49.0
Стара Загора,30 - 34,2021,female,61.0
Стара Загора,30 - 34,2022,male,37.0
Стара Загора,30 - 34,2022,female,65.0
Стара Загора,30 - 34,2023,male,28.0
Стара Загора,30 - 34,2023,female,47.0
Стара Загора,30 - 34,2024,male,33.0
Стара Загора,30 - 34,2024,female,39.0
Стара Загора,30 - 34,2025,male,37.0
Стара Загора,30 - 34,2025,female,46.0
Стара Загора,35 - 39,2010,male,143.0
Стара Загора,35 - 39,2010,female,121.0
Стара Загора,35 - 39,2011,male,131.0
Стара Загора,35 - 39,2011,female,143.0
Стара Загора,35 - 39,2012,male,158.0
Стара Загора,35 - 39,2012,female,115.0
Стара Загора,35 - 39,2013,male,112.0
Стара Загора,35 - 39,2013,female,124.0
Стара Загора,35 - 39,2014,male,106.0
Стара Загора,35 - 39,2014,female,116.0
Стара Загора,35 - 39,2015,male,103.0
Стара Загора,35 - 39,2015,female,104.0
Стара Загора,35 - 39,2016,male,95.0
Стара Загора,35 - 39,2016,female,95.0
Стара Загора,35 - 39,2017,male,91.0
Стара Загора,35 - 39,2017,female,102.0
Стара Загора,35 - 39,2018,male,65.0
Стара Загора,35 - 39,2018,female,81.0
Стара Загора,35 - 39,2019,male,66.0
Стара Загора,35 - 39,2019,female,89.0
Стара Загора,35 - 39,2020,male,59.0
Стара Загора,35 - 39,2020,female,66.0
Стара Загора,35 - 39,2021,male,63.0
Стара Загора,35 - 39,2021,female,63.0
Стара Загора,35 - 39,2022,male,53.0
Стара Загора,35 - 39,2022,female,62.0
Стара Загора,35 - 39,2023,male,58.0
Стара Загора,35 - 39,2023,female,67.0
Стара Загора,35 - 39,2024,male,55.0
Стара Загора,35 - 39,2024,female,75.0
Стара Загора,35 - 39,2025,male,49.0
Стара Загора,35 - 39,2025,female,63.0
Стара Загора,40 - 49,2010,male,188.0
Стара Загора,40 - 49,2010,female,150.0
Стара Загора,40 - 49,2011,male,214.0
Стара Загора,40 - 49,2011,female,146.0
Стара Загора,40 - 49,2012,male,187.0
Стара Загора,40 - 49,2012,female,160.0
Стара Загора,40 - 49,2013,male,185.0
Стара Загора,40 - 49,2013,female,152.0
Стара Загора,40 - 49,2014,male,194.0
Стара Загора,40 - 49,2014,female,165.0
Стара Загора,40 - 49,2015,male,178.0
Стара Загора,40 - 49,2015,female,156.0
Стара Загора,40 - 49,2016,male,172.0
Стара Загора,40 - 49,2016,female,154.0
Стара Загора,40 - 49,2017,male,196.0
Стара Загора,40 - 49,2017,female,175.0
Стара Загора,40 - 49,2018,male,166.0
Стара Загора,40 - 49,2018,female,151.0
Стара Загора,40 - 49,2019,male,208.0
Стара Загора,40 - 49,2019,female,205.0
Стара Загора,40 - 49,2020,male,157.0
Стара Загора,40 - 49,2020,female,139.0
Стара Загора,40 - 49,2021,male,142.0
Стара Загора,40 - 49,2021,female,148.0
Стара Загора,40 - 49,2022,male,164.0
Стара Загора,40 - 49,2022,female,173.0
Стара Загора,40 - 49,2023,male,144.0
Стара Загора,40 - 49,2023,female,150.0
Стара Загора,40 - 49,2024,male,145.0
Стара Загора,40 - 49,2024,female,146.0
Стара Загора,40 - 49,2025,male,120.0
Стара Загора,40 - 49,2025,female,102.0
Стара Загора,50 - 59,2010,male,89.0
Стара Загора,50 - 59,2010,female,62.0
Стара Загора,50 - 59,2011,male,75.0
Стара Загора,50 - 59,2011,female,52.0
Стара Загора,50 - 59,2012,male,100.0
Стара Загора,50 - 59,2012,female,73.0
Стара Загора,50 - 59,2013,male,90.0
Стара Загора,50 - 59,2013,female,56.0
Стара Загора,50 - 59,2014,male,93.0
Стара Загора,50 - 59,2014,female,60.0
Стара Загора,50 - 59,2015,male,67.0
Стара Загора,50 - 59,2015,female,41.0
Стара Загора,50 - 59,2016,male,77.0
Стара Загора,50 - 59,2016,female,48.0
Стара Загора,50 - 59,2017,male,102.0
Стара Загора,50 - 59,2017,female,67.0
Стара Загора,50 - 59,2018,male,102.0
Стара Загора,50 - 59,2018,female,67.0
Стара Загора,50 - 59,2019,male,128.0
Стара Загора,50 - 59,2019,female,76.0
Стара Загора,50 - 59,2020,male,80.0
Стара Загора,50 - 59,2020,female,66.0
Стара Загора,50 - 59,2021,male,101.0
Стара Загора,50 - 59,2021,female,73.0
Стара Загора,50 - 59,2022,male,104.0
Стара Загора,50 - 59,2022,female,71.0
Стара Загора,50 - 59,2023,male,106.0
Стара Загора,50 - 59,2023,female,72.0
Стара Загора,50 - 59,2024,male,113.0
Стара Загора,50 - 59,2024,female,65.0
Стара Загора,50 - 59,2025,male,83.0
Стара Загора,50 - 59,2025,female,71.0
Стара Загора,60 +,2010,male,28.0
Стара Загора,60 +,2010,female,14.0
Стара Загора,60 +,2011,male,25.0
Стара Загора,60 +,2011,female,12.0
Стара Загора,60 +,2012,male,37.0
Стара Загора,60 +,2012,female,19.0
Стара Загора,60 +,2013,male,33.0
Стара Загора,60 +,2013,female,14.0
Стара Загора,60 +,2014,male,29.0
Стара Загора,60 +,2014,female,17.0
Стара Загора,60 +,2015,male,31.0
Стара Загора,60 +,2015,female,18.0
Стара Загора,60 +,2016,male,35.0
Стара Загора,60 +,2016,female,21.0
Стара Загора,60 +,2017,male,40.0
Стара Загора,60 +,2017,female,22.0
Стара Загора,60 +,2018,male,40.0
Стара Загора,60 +,2018,female,18.0
Стара Загора,60 +,2019,male,40.0
Стара Загора,60 +,2019,female,21.0
