dataset,year,territory_raw,territory_level,oblast,municipality,metric,value,source_file
divorces_by_residence,2010,Враца,oblast,Враца,,rural,65.0,Pop_4.2.1._Divorces_DR.xlsx
divorces_by_residence,2011,Враца,oblast,Враца,,total,271.0,Pop_4.2.1._Divorces_DR.xlsx
divorces_by_residence,2011,Враца,oblast,Враца,,urban,196.0,Pop_4.2.1._Divorces_DR.xlsx
divorces_by_residence,2011,Враца,oblast,Враца,,rural,75.0,Pop_4.2.1._Divorces_DR.xlsx
divorces_by_residence,2012,Враца,oblast,Враца,,total,265.0,Pop_4.2.1._Divorces_DR.xlsx
divorces_by_residence,2012,Враца,oblast,Враца,,urban,186.0,Pop_4.2.1._Divorces_DR.xlsx
divorces_by_residence,2012,Враца,oblast,Враца,,rural,79.0,Pop_4.2.1._Divorces_DR.xlsx
divorces_by_residence,2013,Враца,oblast,Враца,,total,276.0,Pop_4.2.1._Divorces_DR.xlsx
divorces_by_residence,2013,Враца,oblast,Враца,,urban,193.0,Pop_4.2.1._Divorces_DR.xlsx
divorces_by_residence,2013,Враца,oblast,Враца,,rural,83.0,Pop_4.2.1._Divorces_DR.xlsx
divorces_by_residence,2014,Враца,oblast,Враца,,total,284.0,Pop_4.2.1._Divorces_DR.xlsx
divorces_by_residence,2014,Враца,oblast,Враца,,urban,185.0,Pop_4.2.1._Divorces_DR.xlsx
divorces_by_residence,2014,Враца,oblast,Враца,,rural,99.0,Pop_4.2.1._Divorces_DR.xlsx
divorces_by_residence,2015,Враца,oblast,Враца,,total,258.0,Pop_4.2.1._Divorces_DR.xlsx
divorces_by_residence,2015,Враца,oblast,Враца,,urban,175.0,Pop_4.2.1._Divorces_DR.xlsx
divorces_by_residence,2015,Враца,oblast,Враца,,rural,83.0,Pop_4.2.1._Divorces_DR.xlsx
divorces_by_residence,2016,Враца,oblast,Враца,,total,239.0,Pop_4.2.1._Divorces_DR.xlsx
divorces_by_residence,2016,Враца,oblast,Враца,,urban,159.0,Pop_4.2.1._Divorces_DR.xlsx
divorces_by_residence,2016,Враца,oblast,Враца,,rural,80.0,Pop_4.2.1._Divorces_DR.xlsx
divorces_by_residence,2017,Враца,oblast,Враца,,total,266.0,Pop_4.2.1._Divorces_DR.xlsx
divorces_by_residence,2017,Враца,oblast,Враца,,urban,188.0,Pop_4.2.1._Divorces_DR.xlsx
divorces_by_residence,2017,Враца,oblast,Враца,,rural,78.0,Pop_4.2.1._Divorces_DR.xlsx
divorces_by_residence,2018,Враца,oblast,Враца,,total,281.0,Pop_4.2.1._Divorces_DR.xlsx
divorces_by_residence,2018,Враца,oblast,Враца,,urban,192.0,Pop_4.2.1._Divorces_DR.xlsx
divorces_by_residence,2018,Враца,oblast,Враца,,rural,89.0,Pop_4.2.1._Divorces_DR.xlsx
divorces_by_residence,2019,Враца,oblast,Враца,,total,254.0,Pop_4.2.1._Divorces_DR.xlsx
divorces_by_residence,2019,Враца,oblast,Враца,,urban,163.0,Pop_4.2.1._Divorces_DR.xlsx
divorces_by_residence,2019,Враца,oblast,Враца,,rural,91.0,Pop_4.2.1._Divorces_DR.xlsx
divorces_by_residence,2020,Враца,oblast,Враца,,total,225.0,Pop_4.2.1._Divorces_DR.xlsx
divorces_by_residence,2020,Враца,oblast,Враца,,urban,146.0,Pop_4.2.1._Divorces_DR.xlsx
divorces_by_residence,2020,Враца,oblast,Враца,,rural,79.0,Pop_4.2.1._Divorces_DR.xlsx
divorces_by_residence,2021,Враца,oblast,Враца,,total,238.0,Pop_4.2.1._Divorces_DR.xlsx
divorces_by_residence,2021,Враца,oblast,Враца,,urban,159.0,Pop_4.2.1._Divorces_DR.xlsx
divorces_by_residence,2021,Враца,oblast,Враца,,rural,79.0,Pop_4.2.1._Divorces_DR.xlsx
divorces_by_residence,2022,Враца,oblast,Враца,,total,253.0,Pop_4.2.1._Divorces_DR.xlsx
divorces_by_residence,2022,Враца,oblast,Враца,,urban,172.0,Pop_4.2.1._Divorces_DR.xlsx
divorces_by_residence,2022,Враца,oblast,Враца,,rural,81.0,Pop_4.2.1._Divorces_DR.xlsx
divorces_by_residence,2023,Враца,oblast,Враца,,total,228.0,Pop_4.2.1._Divorces_DR.xlsx
divorces_by_residence,2023,Враца,oblast,Враца,,urban,134.0,Pop_4.2.1._Divorces_DR.xlsx
divorces_by_residence,2023,Враца,oblast,Враца,,rural,94.0,Pop_4.2.1._Divorces_DR.xlsx
divorces_by_residence,2024,Враца,oblast,Враца,,total,200.0,Pop_4.2.1._Divorces_DR.xlsx
divorces_by_residence,2024,Враца,oblast,Враца,,urban,121.0,Pop_4.2.1._Divorces_DR.xlsx
divorces_by_residence,2024,Враца,oblast,Враца,,rural,79.0,Pop_4.2.1._Divorces_DR.xlsx
divorces_by_residence,2025,Враца,oblast,Враца,,total,214.0,Pop_4.2.1._Divorces_DR.xlsx
divorces_by_residence,2025,Враца,oblast,Враца,,urban,139.0,Pop_4.2.1._Divorces_DR.xlsx
divorces_by_residence,2025,Враца,oblast,Враца,,rural,75.0,Pop_4.2.1._Divorces_DR.xlsx
divorces_by_residence,2010,Габрово,oblast,Габрово,,total,187.0,Pop_4.2.1._Divorces_DR.xlsx
divorces_by_residence,2010,Габрово,oblast,Габрово,,urban,167.0,Pop_4.2.1._Divorces_DR.xlsx
divorces_by_residence,2010,Габрово,oblast,Габрово,,rural,20.0,Pop_4.2.1._Divorces_DR.xlsx
divorces_by_residence,2011,Габрово,oblast,Габрово,,total,183.0,Pop_4.2.1._Divorces_DR.xlsx
divorces_by_residence,2011,Габрово,oblast,Габрово,,urban,162.0,Pop_4.2.1._Divorces_DR.xlsx
divorces_by_residence,2011,Габрово,oblast,Габрово,,rural,21.0,Pop_4.2.1._Divorces_DR.xlsx
divorces_by_residence,2012,Габрово,oblast,Габрово,,total,274.0,Pop_4.2.1._Divorces_DR.xlsx
divorces_by_residence,2012,Габрово,oblast,Габрово,,urban,246.0,Pop_4.2.1._Divorces_DR.xlsx
divorces_by_residence,2012,Габрово,oblast,Габрово,,rural,28.0,Pop_4.2.1._Divorces_DR.xlsx
divorces_by_residence,2013,Габрово,oblast,Габрово,,total,183.0,Pop_4.2.1._Divorces_DR.xlsx
divorces_by_residence,2013,Габрово,oblast,Габрово,,urban,167.0,Pop_4.2.1._Divorces_DR.xlsx
divorces_by_residence,2013,Габрово,oblast,Габрово,,rural,16.0,Pop_4.2.1._Divorces_DR.xlsx
divorces_by_residence,2014,Габрово,oblast,Габрово,,total,199.0,Pop_4.2.1._Divorces_DR.xlsx
divorces_by_residence,2014,Габрово,oblast,Габрово,,urban,178.0,Pop_4.2.1._Divorces_DR.xlsx
divorces_by_residence,2014,Габрово,oblast,Габрово,,rural,21.0,Pop_4.2.1._Divorces_DR.xlsx
divorces_by_residence,2015,Габрово,oblast,Габрово,,total,171.0,Pop_4.2.1._Divorces_DR.xlsx
divorces_by_residence,2015,Габрово,oblast,Габрово,,urban,160.0,Pop_4.2.1._Divorces_DR.xlsx
divorces_by_residence,2015,Габрово,oblast,Габрово,,rural,11.0,Pop_4.2.1._Divorces_DR.xlsx
divorces_by_residence,2016,Габрово,oblast,Габрово,,total,165.0,Pop_4.2.1._Divorces_DR.xlsx
divorces_by_residence,2016,Габрово,oblast,Габрово,,urban,140.0,Pop_4.2.1._Divorces_DR.xlsx
divorces_by_residence,2016,Габрово,oblast,Габрово,,rural,25.0,Pop_4.2.1._Divorces_DR.xlsx
divorces_by_residence,2017,Габрово,oblast,Габрово,,total,166.0,Pop_4.2.1._Divorces_DR.xlsx
divorces_by_residence,2017,Габрово,oblast,Габрово,,urban,135.0,Pop_4.2.1._Divorces_DR.xlsx
divorces_by_residence,2017,Габрово,oblast,Габрово,,rural,31.0,Pop_4.2.1._Divorces_DR.xlsx
divorces_by_residence,2018,Габрово,oblast,Габрово,,total,185.0,Pop_4.2.1._Divorces_DR.xlsx
divorces_by_residence,2018,Габрово,oblast,Габрово,,urban,158.0,Pop_4.2.1._Divorces_DR.xlsx
divorces_by_residence,2018,Габрово,oblast,Габрово,,rural,27.0,Pop_4.2.1._Divorces_DR.xlsx
divorces_by_residence,2019,Габрово,oblast,Габрово,,total,178.0,Pop_4.2.1._Divorces_DR.xlsx
divorces_by_residence,2019,Габрово,oblast,Габрово,,urban,145.0,Pop_4.2.1._Divorces_DR.xlsx
divorces_by_residence,2019,Габрово,oblast,Габрово,,rural,33.0,Pop_4.2.1._Divorces_DR.xlsx
divorces_by_residence,2020,Габрово,oblast,Габрово,,total,136.0,Pop_4.2.1._Divorces_DR.xlsx
divorces_by_residence,2020,Габрово,oblast,Габрово,,urban,118.0,Pop_4.2.1._Divorces_DR.xlsx
divorces_by_residence,2020,Габрово,oblast,Габрово,,rural,18.0,Pop_4.2.1._Divorces_DR.xlsx
divorces_by_residence,2021,Габрово,oblast,Габрово,,total,150.0,Pop_4.2.1._Divorces_DR.xlsx
divorces_by_residence,2021,Габрово,oblast,Габрово,,urban,124.0,Pop_4.2.1._Divorces_DR.xlsx
divorces_by_residence,2021,Габрово,oblast,Габрово,,rural,26.0,Pop_4.2.1._Divorces_DR.xlsx
divorces_by_residence,2022,Габрово,oblast,Габрово,,total,138.0,Pop_4.2.1._Divorces_DR.xlsx
divorces_by_residence,2022,Габрово,oblast,Габрово,,urban,115.0,Pop_4.2.1._Divorces_DR.xlsx
divorces_by_residence,2022,Габрово,oblast,Габрово,,rural,23.0,Pop_4.2.1._Divorces_DR.xlsx
divorces_by_residence,2023,Габрово,oblast,Габрово,,total,127.0,Pop_4.2.1._Divorces_DR.xlsx
divorces_by_residence,2023,Габрово,oblast,Габрово,,urban,106.0,Pop_4.2.1._Divorces_DR.xlsx
divorces_by_residence,2023,Габрово,oblast,Габрово,,rural,21.0,Pop_4.2.1._Divorces_DR.xlsx
divorces_by_residence,2024,Габрово,oblast,Габрово,,total,119.0,Pop_4.2.1._Divorces_DR.xlsx
divorces_by_residence,2024,Габрово,oblast,Габрово,,urban,95.0,Pop_4.2.1._Divorces_DR.xlsx
divorces_by_residence,2024,Габрово,oblast,Габрово,,rural,24.0,Pop_4.2.1._Divorces_DR.xlsx
divorces_by_residence,2025,Габрово,oblast,Габрово,,total,110.0,Pop_4.2.1._Divorces_DR.xlsx
divorces_by_residence,2025,Габрово,oblast,Габрово,,urban,81.0,Pop_4.2.1._Divorces_DR.xlsx
divorces_by_residence,2025,Габрово,oblast,Габрово,,rural,29.0,Pop_4.2.1._Divorces_DR.xlsx
divorces_by_residence,2010,Добрич,oblast,Добрич,,total,305.0,Pop_4.2.1._Divorces_DR.xlsx
divorces_by_residence,2010,Добрич,oblast,Добрич,,urban,252.0,Pop_4.2.1._Divorces_DR.xlsx
divorces_by_residence,2010,Добрич,oblast,Добрич,,rural,53.0,Pop_4.2.1._Divorces_DR.xlsx
divorces_by_residence,2011,Добрич,oblast,Добрич,,total,282.0,Pop_4.2.1._Divorces_DR.xlsx
divorces_by_residence,2011,Добрич,oblast,Добрич,,urban,215.0,Pop_4.2.1._Divorces_DR.xlsx
divorces_by_residence,2011,Добрич,oblast,Добрич,,rural,67.0,Pop_4.2.1._Divorces_DR.xlsx
divorces_by_residence,2012,Добрич,oblast,Добрич,,total,327.0,Pop_4.2.1._Divorces_DR.xlsx
divorces_by_residence,2012,Добрич,oblast,Добрич,,urban,250.0,Pop_4.2.1._Divorces_DR.xlsx
divorces_by_residence,2012,Добрич,oblast,Добрич,,rural,77.0,Pop_4.2.1._Divorces_DR.xlsx
divorces_by_residence,2013,Добрич,oblast,Добрич,,total,280.0,Pop_4.2.1._Divorces_DR.xlsx
divorces_by_residence,2013,Добрич,oblast,Добрич,,urban,232.0,Pop_4.2.1._Divorces_DR.xlsx
divorces_by_residence,2013,Добрич,oblast,Добрич,,rural,48.0,Pop_4.2.1._Divorces_DR.xlsx
divorces_by_residence,2014,Добрич,oblast,Добрич,,total,246.0,Pop_4.2.1._Divorces_DR.xlsx
divorces_by_residence,2014,Добрич,oblast,Добрич,,urban,195.0,Pop_4.2.1._Divorces_DR.xlsx
divorces_by_residence,2014,Добрич,oblast,Добрич,,rural,51.0,Pop_4.2.1._Divorces_DR.xlsx
divorces_by_residence,2015,Добрич,oblast,Добрич,,total,247.0,Pop_4.2.1._Divorces_DR.xlsx
divorces_by_residence,2015,Добрич,oblast,Добрич,,urban,205.0,Pop_4.2.1._Divorces_DR.xlsx
divorces_by_residence,2015,Добрич,oblast,Добрич,,rural,42.0,Pop_4.2.1._Divorces_DR.xlsx
divorces_by_residence,2016,Добрич,oblast,Добрич,,total,247.0,Pop_4.2.1._Divorces_DR.xlsx
divorces_by_residence,2016,Добрич,oblast,Добрич,,urban,185.0,Pop_4.2.1._Divorces_DR.xlsx
divorces_by_residence,2016,Добрич,oblast,Добрич,,rural,62.0,Pop_4.2.1._Divorces_DR.xlsx
divorces_by_residence,2017,Добрич,oblast,Добрич,,total,263.0,Pop_4.2.1._Divorces_DR.xlsx
divorces_by_residence,2017,Добрич,oblast,Добрич,,urban,198.0,Pop_4.2.1._Divorces_DR.xlsx
divorces_by_residence,2017,Добрич,oblast,Добрич,,rural,65.0,Pop_4.2.1._Divorces_DR.xlsx
divorces_by_residence,2018,Добрич,oblast,Добрич,,total,235.0,Pop_4.2.1._Divorces_DR.xlsx
divorces_by_residence,2018,Добрич,oblast,Добрич,,urban,178.0,Pop_4.2.1._Divorces_DR.xlsx
divorces_by_residence,2018,Добрич,oblast,Добрич,,rural,57.0,Pop_4.2.1._Divorces_DR.xlsx
divorces_by_residence,2019,Добрич,oblast,Добрич,,total,286.0,Pop_4.2.1._Divorces_DR.xlsx
divorces_by_residence,2019,Добрич,oblast,Добрич,,urban,200.0,Pop_4.2.1._Divorces_DR.xlsx
divorces_by_residence,2019,Добрич,oblast,Добрич,,rural,86.0,Pop_4.2.1._Divorces_DR.xlsx
divorces_by_residence,2020,Добрич,oblast,Добрич,,total,264.0,Pop_4.2.1._Divorces_DR.xlsx
divorces_by_residence,2020,Добрич,oblast,Добрич,,urban,200.0,Pop_4.2.1._Divorces_DR.xlsx
divorces_by_residence,2020,Добрич,oblast,Добрич,,rural,64.0,Pop_4.2.1._Divorces_DR.xlsx
divorces_by_residence,2021,Добрич,oblast,Добрич,,total,252.0,Pop_4.2.1._Divorces_DR.xlsx
divorces_by_residence,2021,Добрич,oblast,Добрич,,urban,172.0,Pop_4.2.1._Divorces_DR.xlsx
divorces_by_residence,2021,Добрич,oblast,Добрич,,rural,80.0,Pop_4.2.1._Divorces_DR.xlsx
divorces_by_residence,2022,Добрич,oblast,Добрич,,total,276.0,Pop_4.2.1._Divorces_DR.xlsx
divorces_by_residence,2022,Добрич,oblast,Добрич,,urban,190.0,Pop_4.2.1._Divorces_DR.xlsx
divorces_by_residence,2022,Добрич,oblast,Добрич,,rural,86.0,Pop_4.2.1._Divorces_DR.xlsx
divorces_by_residence,2023,Добрич,oblast,Добрич,,total,197.0,Pop_4.2.1._Divorces_DR.xlsx
divorces_by_residence,2023,Добрич,oblast,Добрич,,urban,139.0,Pop_4.2.1._Divorces_DR.xlsx
divorces_by_residence,2023,Добрич,oblast,Добрич,,rural,58.0,Pop_4.2.1._Divorces_DR.xlsx
divorces_by_residence,2024,Добрич,oblast,Добрич,,total,207.0,Pop_4.2.1._Divorces_DR.xlsx
divorces_by_residence,2024,Добрич,oblast,Добрич,,urban,147.0,Pop_4.2.1._Divorces_DR.xlsx
divorces_by_residence,2024,Добрич,oblast,Добрич,,rural,60.0,Pop_4.2.1._Divorces_DR.xlsx
divorces_by_residence,2025,Добрич,oblast,Добрич,,total,200.0,Pop_4.2.1._Divorces_DR.xlsx
divorces_by_residence,2025,Добрич,oblast,Добрич,,urban,142.0,Pop_4.2.1._Divorces_DR.xlsx
divorces_by_residence,2025,Добрич,oblast,Добрич,,rural,58.0,Pop_4.2.1._Divorces_DR.xlsx
divorces_by_residence,2010,Кърджали,oblast,Кърджали,,total,146.0,Pop_4.2.1._Divorces_DR.xlsx
divorces_by_residence,2010,Кърджали,oblast,Кърджали,,urban,79.0,Pop_4.2.1._Divorces_DR.xlsx
divorces_by_residence,2010,Кърджали,oblast,Кърджали,,rural,67.0,Pop_4.2.1._Divorces_DR.xlsx
divorces_by_residence,2011,Кърджали,oblast,Кърджали,,total,124.0,Pop_4.2.1._Divorces_DR.xlsx
divorces_by_residence,2011,Кърджали,oblast,Кърджали,,urban,75.0,Pop_4.2.1._Divorces_DR.xlsx
divorces_by_residence,2011,Кърджали,oblast,Кърджали,,rural,49.0,Pop_4.2.1._Divorces_DR.xlsx
divorces_by_residence,2012,Кърджали,oblast,Кърджали,,total,146.0,Pop_4.2.1._Divorces_DR.xlsx
divorces_by_residence,2012,Кърджали,oblast,Кърджали,,urban,79.0,Pop_4.2.1._Divorces_DR.xlsx
divorces_by_residence,2012,Кърджали,oblast,Кърджали,,rural,67.0,Pop_4.2.1._Divorces_DR.xlsx
divorces_by_residence,2013,Кърджали,oblast,Кърджали,,total,128.0,Pop_4.2.1._Divorces_DR.xlsx
divorces_by_residence,2013,Кърджали,oblast,Кърджали,,urban,65.0,Pop_4.2.1._Divorces_DR.xlsx
divorces_by_residence,2013,Кърджали,oblast,Кърджали,,rural,63.0,Pop_4.2.1._Divorces_DR.xlsx
divorces_by_residence,2014,Кърджали,oblast,Кърджали,,total,144.0,Pop_4.2.1._Divorces_DR.xlsx
divorces_by_residence,2014,Кърджали,oblast,Кърджали,,urban,77.0,Pop_4.2.1._Divorces_DR.xlsx
divorces_by_residence,2014,Кърджали,oblast,Кърджали,,rural,67.0,Pop_4.2.1._Divorces_DR.xlsx
divorces_by_residence,2015,Кърджали,oblast,Кърджали,,total,142.0,Pop_4.2.1._Divorces_DR.xlsx
divorces_by_residence,2015,Кърджали,oblast,Кърджали,,urban,76.0,Pop_4.2.1._Divorces_DR.xlsx
divorces_by_residence,2015,Кърджали,oblast,Кърджали,,rural,66.0,Pop_4.2.1._Divorces_DR.xlsx
divorces_by_residence,2016,Кърджали,oblast,Кърджали,,total,154.0,Pop_4.2.1._Divorces_DR.xlsx
divorces_by_residence,2016,Кърджали,oblast,Кърджали,,urban,71.0,Pop_4.2.1._Divorces_DR.xlsx
divorces_by_residence,2016,Кърджали,oblast,Кърджали,,rural,83.0,Pop_4.2.1._Divorces_DR.xlsx
divorces_by_residence,2017,Кърджали,oblast,Кърджали,,total,155.0,Pop_4.2.1._Divorces_DR.xlsx
divorces_by_residence,2017,Кърджали,oblast,Кърджали,,urban,86.0,Pop_4.2.1._Divorces_DR.xlsx
divorces_by_residence,2017,Кърджали,oblast,Кърджали,,rural,69.0,Pop_4.2.1._Divorces_DR.xlsx
divorces_by_residence,2018,Кърджали,oblast,Кърджали,,total,154.0,Pop_4.2.1._Divorces_DR.xlsx
divorces_by_residence,2018,Кърджали,oblast,Кърджали,,urban,90.0,Pop_4.2.1._Divorces_DR.xlsx
divorces_by_residence,2018,Кърджали,oblast,Кърджали,,rural,64.0,Pop_4.2.1._Divorces_DR.xlsx
divorces_by_residence,2019,Кърджали,oblast,Кърджали,,total,165.0,Pop_4.2.1._Divorces_DR.xlsx
divorces_by_residence,2019,Кърджали,oblast,Кърджали,,urban,84.0,Pop_4.2.1._Divorces_DR.xlsx
divorces_by_residence,2019,Кърджали,oblast,Кърджали,,rural,81.0,Pop_4.2.1._Divorces_DR.xlsx
divorces_by_residence,2020,Кърджали,oblast,Кърджали,,total,160.0,Pop_4.2.1._Divorces_DR.xlsx
divorces_by_residence,2020,Кърджали,oblast,Кърджали,,urban,83.0,Pop_4.2.1._Divorces_DR.xlsx
divorces_by_residence,2020,Кърджали,oblast,Кърджали,,rural,77.0,Pop_4.2.1._Divorces_DR.xlsx
divorces_by_residence,2021,Кърджали,oblast,Кърджали,,total,194.0,Pop_4.2.1._Divorces_DR.xlsx
divorces_by_residence,2021,Кърджали,oblast,Кърджали,,urban,83.0,Pop_4.2.1._Divorces_DR.xlsx
divorces_by_residence,2021,Кърджали,oblast,Кърджали,,rural,111.0,Pop_4.2.1._Divorces_DR.xlsx
divorces_by_residence,2022,Кърджали,oblast,Кърджали,,total,174.0,Pop_4.2.1._Divorces_DR.xlsx
divorces_by_residence,2022,Кърджали,oblast,Кърджали,,urban,74.0,Pop_4.2.1._Divorces_DR.xlsx
divorces_by_residence,2022,Кърджали,oblast,Кърджали,,rural,100.0,Pop_4.2.1._Divorces_DR.xlsx
divorces_by_residence,2023,Кърджали,oblast,Кърджали,,total,130.0,Pop_4.2.1._Divorces_DR.xlsx
divorces_by_residence,2023,Кърджали,oblast,Кърджали,,urban,63.0,Pop_4.2.1._Divorces_DR.xlsx
divorces_by_residence,2023,Кърджали,oblast,Кърджали,,rural,67.0,Pop_4.2.1._Divorces_DR.xlsx
divorces_by_residence,2024,Кърджали,oblast,Кърджали,,total,153.0,Pop_4.2.1._Divorces_DR.xlsx
divorces_by_residence,2024,Кърджали,oblast,Кърджали,,urban,70.0,Pop_4.2.1._Divorces_DR.xlsx
divorces_by_residence,2024,Кърджали,oblast,Кърджали,,rural,83.0,Pop_4.2.1._Divorces_DR.xlsx
divorces_by_residence,2025,Кърджали,oblast,Кърджали,,total,128.0,Pop_4.2.1._Divorces_DR.xlsx
divorces_by_residence,2025,Кърджали,oblast,Кърджали,,urban,62.0,Pop_4.2.1._Divorces_DR.xlsx
divorces_by_residence,2025,Кърджали,oblast,Кърджали,,rural,66.0,Pop_4.2.1._Divorces_DR.xlsx
divorces_by_residence,2010,Кюстендил,oblast,Кюстендил,,total,179.0,Pop_4.2.1._Divorces_DR.xlsx
divorces_by_residence,2010,Кюстендил,oblast,Кюстендил,,urban,141.0,Pop_4.2.1._Divorces_DR.xlsx
divorces_by_residence,2010,Кюстендил,oblast,Кюстендил,,rural,38.0,Pop_4.2.1._Divorces_DR.xlsx
divorces_by_residence,2011,Кюстендил,oblast,Кюстендил,,total,164.0,Pop_4.2.1._Divorces_DR.xlsx
divorces_by_residence,2011,Кюстендил,oblast,Кюстендил,,urban,124.0,Pop_4.2.1._Divorces_DR.xlsx
divorces_by_residence,2011,Кюстендил,oblast,Кюстендил,,rural,40.0,Pop_4.2.1._Divorces_DR.xlsx
divorces_by_residence,2012,Кюстендил,oblast,Кюстендил,,total,193.0,Pop_4.2.1._Divorces_DR.xlsx
divorces_by_residence,2012,Кюстендил,oblast,Кюстендил,,urban,152.0,Pop_4.2.1._Divorces_DR.xlsx
divorces_by_residence,2012,Кюстендил,oblast,Кюстендил,,rural,41.0,Pop_4.2.1._Divorces_DR.xlsx
divorces_by_residence,2013,Кюстендил,oblast,Кюстендил,,total,193.0,Pop_4.2.1._Divorces_DR.xlsx
divorces_by_residence,2013,Кюстендил,oblast,Кюстендил,,urban,147.0,Pop_4.2.1._Divorces_DR.xlsx
divorces_by_residence,2013,Кюстендил,oblast,Кюстендил,,rural,46.0,Pop_4.2.1._Divorces_DR.xlsx
divorces_by_residence,2014,Кюстендил,oblast,Кюстендил,,total,205.0,Pop_4.2.1._Divorces_DR.xlsx
divorces_by_residence,2014,Кюстендил,oblast,Кюстендил,,urban,162.0,Pop_4.2.1._Divorces_DR.xlsx
divorces_by_residence,2014,Кюстендил,oblast,Кюстендил,,rural,43.0,Pop_4.2.1._Divorces_DR.xlsx
divorces_by_residence,2015,Кюстендил,oblast,Кюстендил,,total,183.0,Pop_4.2.1._Divorces_DR.xlsx
divorces_by_residence,2015,Кюстендил,oblast,Кюстендил,,urban,139.0,Pop_4.2.1._Divorces_DR.xlsx
divorces_by_residence,2015,Кюстендил,oblast,Кюстендил,,rural,44.0,Pop_4.2.1._Divorces_DR.xlsx
divorces_by_residence,2016,Кюстендил,oblast,Кюстендил,,total,198.0,Pop_4.2.1._Divorces_DR.xlsx
divorces_by_residence,2016,Кюстендил,oblast,Кюстендил,,urban,148.0,Pop_4.2.1._Divorces_DR.xlsx
divorces_by_residence,2016,Кюстендил,oblast,Кюстендил,,rural,50.0,Pop_4.2.1._Divorces_DR.xlsx
divorces_by_residence,2017,Кюстендил,oblast,Кюстендил,,total,176.0,Pop_4.2.1._Divorces_DR.xlsx
divorces_by_residence,2017,Кюстендил,oblast,Кюстендил,,urban,143.0,Pop_4.2.1._Divorces_DR.xlsx
divorces_by_residence,2017,Кюстендил,oblast,Кюстендил,,rural,33.0,Pop_4.2.1._Divorces_DR.xlsx
divorces_by_residence,2018,Кюстендил,oblast,Кюстендил,,total,187.0,Pop_4.2.1._Divorces_DR.xlsx
divorces_by_residence,2018,Кюстендил,oblast,Кюстендил,,urban,139.0,Pop_4.2.1._Divorces_DR.xlsx
divorces_by_residence,2018,Кюстендил,oblast,Кюстендил,,rural,48.0,Pop_4.2.1._Divorces_DR.xlsx
divorces_by_residence,2019,Кюстендил,oblast,Кюстендил,,total,191.0,Pop_4.2.1._Divorces_DR.xlsx
divorces_by_residence,2019,Кюстендил,oblast,Кюстендил,,urban,150.0,Pop_4.2.1._Divorces_DR.xlsx
divorces_by_residence,2019,Кюстендил,oblast,Кюстендил,,rural,41.0,Pop_4.2.1._Divorces_DR.xlsx
divorces_by_residence,2020,Кюстендил,oblast,Кюстендил,,total,154.0,Pop_4.2.1._Divorces_DR.xlsx
divorces_by_residence,2020,Кюстендил,oblast,Кюстендил,,urban,121.0,Pop_4.2.1._Divorces_DR.xlsx
divorces_by_residence,2020,Кюстендил,oblast,Кюстендил,,rural,33.0,Pop_4.2.1._Divorces_DR.xlsx
divorces_by_residence,2021,Кюстендил,oblast,Кюстендил,,total,168.0,Pop_4.2.1._Divorces_DR.xlsx
divorces_by_residence,2021,Кюстендил,oblast,Кюстендил,,urban,117.0,Pop_4.2.1._Divorces_DR.xlsx
divorces_by_residence,2021,Кюстендил,oblast,Кюстендил,,rural,51.0,Pop_4.2.1._Divorces_DR.xlsx
divorces_by_residence,2022,Кюстендил,oblast,Кюстендил,,total,160.0,Pop_4.2.1._Divorces_DR.xlsx
divorces_by_residence,2022,Кюстендил,oblast,Кюстендил,,urban,125.0,Pop_4.2.1._Divorces_DR.xlsx
divorces_by_residence,2022,Кюстендил,oblast,Кюстендил,,rural,35.0,Pop_4.2.1._Divorces_DR.xlsx
divorces_by_residence,2023,Кюстендил,oblast,Кюстендил,,total,172.0,Pop_4.2.1._Divorces_DR.xlsx
divorces_by_residence,2023,Кюстендил,oblast,Кюстендил,,urban,129.0,Pop_4.2.1._Divorces_DR.xlsx
divorces_by_residence,2023,Кюстендил,oblast,Кюстендил,,rural,43.0,Pop_4.2.1._Divorces_DR.xlsx
divorces_by_residence,2024,Кюстендил,oblast,Кюстендил,,total,161.0,Pop_4.2.1._Divorces_DR.xlsx
divorces_by_residence,2024,Кюстендил,oblast,Кюстендил,,urban,120.0,Pop_4.2.1._Divorces_DR.xlsx
divorces_by_residence,2024,Кюстендил,oblast,Кюстендил,,rural,41.0,Pop_4.2.1._Divorces_DR.xlsx
divorces_by_residence,2025,Кюстендил,oblast,Кюстендил,,total,145.0,Pop_4.2.1._Divorces_DR.xlsx
divorces_by_residence,2025,Кюстендил,oblast,Кюстендил,,urban,112.0,Pop_4.2.1._Divorces_DR.xlsx
divorces_by_residence,2025,Кюстендил,oblast,Кюстендил,,rural,33.0,Pop_4.2.1._Divorces_DR.xlsx
divorces_by_residence,2010,Ловеч,oblast,Ловеч,,total,155.0,Pop_4.2.1._Divorces_DR.xlsx
divorces_by_residence,2010,Ловеч,oblast,Ловеч,,urban,122.0,Pop_4.2.1._Divorces_DR.xlsx
divorces_by_residence,2010,Ловеч,oblast,Ловеч,,rural,33.0,Pop_4.2.1._Divorces_DR.xlsx
divorces_by_residence,2011,Ловеч,oblast,Ловеч,,total,168.0,Pop_4.2.1._Divorces_DR.xlsx
